name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-01-26 23:00:00,1423,76,44
Guangdong,Mainland China,2020-01-26 23:00:00,146,0,2
Henan,Mainland China,2020-01-26 23:00:00,128,1,0
Zhejiang,Mainland China,2020-01-26 23:00:00,128,0,1
Chongqing,Mainland China,2020-01-26 23:00:00,110,0,0
Hunan,Mainland China,2020-01-26 23:00:00,100,0,0
Anhui,Mainland China,2020-01-26 23:00:00,70,0,0
Sichuan,Mainland China,2020-01-26 23:00:00,69,0,0
Beijing,Mainland China,2020-01-26 23:00:00,68,0,2
Shandong,Mainland China,2020-01-26 23:00:00,63,0,0
Shanghai,Mainland China,2020-01-26 23:00:00,53,1,1
Jiangxi,Mainland China,2020-01-26 23:00:00,48,0,0
Jiangsu,Mainland China,2020-01-26 23:00:00,47,0,1
Guangxi,Mainland China,2020-01-26 23:00:00,46,0,0
Fujian,Mainland China,2020-01-26 23:00:00,35,0,0
Liaoning,Mainland China,2020-01-26 23:00:00,23,0,0
Hainan,Mainland China,2020-01-26 23:00:00,22,0,0
Shaanxi,Mainland China,2020-01-26 23:00:00,22,0,0
Heilongjiang,Mainland China,2020-01-26 23:00:00,21,1,0
Yunnan,Mainland China,2020-01-26 23:00:00,19,0,0
Hebei,Mainland China,2020-01-26 23:00:00,18,1,0
Gansu,Mainland China,2020-01-26 23:00:00,14,0,0
Tianjin,Mainland China,2020-01-26 23:00:00,14,0,0
Shanxi,Mainland China,2020-01-26 23:00:00,13,0,0
Nei Mongol,Mainland China,2020-01-26 23:00:00,11,0,0
Hong Kong,Hong Kong,2020-01-26 23:00:00,8,0,0
Thailand,Thailand,2020-01-26 23:00:00,8,0,2
Guizhou,Mainland China,2020-01-26 23:00:00,7,0,0
Jilin,Mainland China,2020-01-26 23:00:00,6,0,0
Macau,Macau,2020-01-26 23:00:00,6,0,0
Xinjiang Uygur,Mainland China,2020-01-26 23:00:00,5,0,0
Australia,Australia,2020-01-26 23:00:00,4,0,0
Japan,Japan,2020-01-26 23:00:00,4,0,1
Malaysia,Malaysia,2020-01-26 23:00:00,4,0,0
Ningxia,Mainland China,2020-01-26 23:00:00,4,0,0
Qinghai,Mainland China,2020-01-26 23:00:00,4,0,0
Singapore,Singapore,2020-01-26 23:00:00,4,0,0
Taiwan,Taiwan,2020-01-26 23:00:00,4,0,0
France,France,2020-01-26 23:00:00,3,0,0
South Korea,South Korea,2020-01-26 23:00:00,3,0,0
California,USA,2020-01-26 23:00:00,2,0,0
Vietnam,Vietnam,2020-01-26 23:00:00,2,0,0
Arizona,USA,2020-01-26 23:00:00,1,0,0
Canada,Canada,2020-01-26 23:00:00,1,0,0
Illinois,USA,2020-01-26 23:00:00,1,0,0
Nepal,Nepal,2020-01-26 23:00:00,1,0,0
Washington,USA,2020-01-26 23:00:00,1,0,0
