name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-03-02 03:00:00,67103,2803,33757
Guangdong,Mainland China,2020-03-02 03:00:00,1350,7,1034
Henan,Mainland China,2020-03-02 03:00:00,1272,22,1205
Zhejiang,Mainland China,2020-02-03 03:00:00,1206,1,1050
Hunan,Mainland China,2020-03-02 03:00:00,1018,4,876
Anhui,Mainland China,2020-03-02 03:00:00,990,6,917
Jiangxi,Mainland China,2020-03-02 03:00:00,935,1,850
Shandong,Mainland China,2020-03-02 03:00:00,758,6,459
Jiangsu,Mainland China,2020-03-02 03:00:00,631,0,536
Chongqing,Mainland China,2020-03-02 03:00:00,576,6,450
Sichuan,Mainland China,2020-03-02 03:00:00,538,3,378
Heilongjiang,Mainland China,2020-03-02 03:00:00,480,13,350
Beijing,Mainland China,2020-03-02 03:00:00,414,8,282
Shanghai,Mainland China,2020-03-02 03:00:00,337,3,292
Hebei,Mainland China,2020-03-02 03:00:00,318,6,294
Fujian,Mainland China,2020-03-02 03:00:00,296,1,247
Guangxi,Mainland China,2020-03-02 03:00:00,252,2,188
Shaanxi,Mainland China,2020-03-02 03:00:00,245,1,209
Yunnan,Mainland China,2020-03-02 03:00:00,174,2,168
Hainan,Mainland China,2020-03-02 03:00:00,168,5,151
Guizhou,Mainland China,2020-03-02 03:00:00,146,2,114
Tianjin,Mainland China,2020-03-01 20:00:00,136,3,111
Shanxi,Mainland China,2020-03-01 20:00:00,133,0,116
Liaoning,Mainland China,2020-03-02 03:00:00,122,1,103
Hong Kong,Hong Kong,2020-03-02 04:01:00,98,2,36
Jilin,Mainland China,2020-03-02 03:00:00,93,1,78
Gansu,Mainland China,2020-03-01 13:00:00,91,2,84
Xinjiang Uygur,Mainland China,2020-03-02 03:00:00,76,3,64
Nei Mongol,Mainland China,2020-03-01 03:00:00,75,0,51
Ningxia,Mainland China,2020-03-02 03:00:00,74,0,69
Taiwan,Taiwan,2020-03-02 03:00:00,41,1,12
Qinghai,Mainland China,2020-02-21 03:00:00,18,0,18
Macau,Macau,2020-02-28 02:00:00,10,0,8
Xizang,Mainland China,2020-02-12 06:43:02,1,0,1
South Korea,South Korea,2020-03-02 02:00:00,4212,22,30
Others,Japan (Diamond Princess),2020-02-28 22:00:00,705,6,10
Japan,Japan,2020-03-02 03:00:00,256,6,32
Italy,Italy,2020-03-01 19:00:00,1694,34,83
Iran,Iran,2020-03-01 19:00:00,978,54,175
France,France,2020-03-01 20:00:00,130,2,12
Germany,Germany,2020-03-02 03:00:00,130,0,16
Singapore,Singapore,2020-03-01 15:00:00,106,0,74
Spain,Spain,2020-03-02 03:00:00,84,0,2
Kuwait,Kuwait,2020-03-01 15:00:00,46,0,0
Thailand,Thailand,2020-02-29 15:00:00,42,1,28
Bahrain,Bahrain,2020-03-01 19:00:00,47,0,0
United Kingdom,United Kingdom,2020-03-02 03:00:00,36,0,8
Malaysia,Malaysia,2020-03-01 11:00:00,29,0,21
Australia,Australia,2020-03-02 03:00:00,29,1,15
Switzerland,Switzerland,2020-03-01 15:00:00,24,0,0
United Arab Emirates,United Arab Emirates,2020-02-29 11:30:00,21,0,5
Canada,Canada,2020-03-02 03:00:00,24,0,6
Norway,Norway,2020-03-01 20:00:00,19,0,0
Iraq,Iraq,2020-03-02 03:00:00,19,0,0
