name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-03-12 02:00:00,67781,3056,50298
Guangdong,Mainland China,2020-03-12 02:00:00,1356,8,1288
Henan,Mainland China,2020-03-11 12:00:00,1273,22,1249
Zhejiang,Mainland China,2020-03-12 02:00:00,1215,1,1197
Hunan,Mainland China,2020-03-12 02:00:00,1018,4,998
Anhui,Mainland China,2020-03-09 01:00:00,990,6,984
Jiangxi,Mainland China,2020-03-12 03:00:00,935,1,934
Shandong,Mainland China,2020-03-12 01:00:00,760,6,733
Jiangsu,Mainland China,2020-03-12 02:00:00,631,0,628
Chongqing,Mainland China,2020-03-12 00:00:00,576,6,554
Sichuan,Mainland China,2020-03-12 02:00:00,539,3,494
Heilongjiang,Mainland China,2020-03-12 01:00:00,482,13,440
Beijing,Mainland China,2020-03-12 02:00:00,435,8,334
Shanghai,Mainland China,2020-03-11 12:00:00,344,3,320
Hebei,Mainland China,2020-03-10 02:00:00,318,6,307
Fujian,Mainland China,2020-03-09 01:00:00,296,1,295
Guangxi,Mainland China,2020-03-12 01:00:00,252,2,241
Shaanxi,Mainland China,2020-03-12 02:00:00,245,2,232
Yunnan,Mainland China,2020-03-09 01:00:00,174,2,170
Hainan,Mainland China,2020-03-09 01:00:00,168,6,159
Guizhou,Mainland China,2020-03-12 02:00:00,146,2,137
Tianjin,Mainland China,2020-03-12 02:00:00,136,3,132
Shanxi,Mainland China,2020-03-11 01:00:00,133,0,131
Liaoning,Mainland China,2020-03-11 01:00:00,125,1,111
Gansu,Mainland China,2020-03-11 15:00:00,127,2,88
Hong Kong,Hong Kong,2020-03-12 02:00:00,129,3,67
Jilin,Mainland China,2020-03-10 02:00:00,93,1,91
Xinjiang Uygur,Mainland China,2020-03-09 01:00:00,76,3,73
Nei Mongol,Mainland China,2020-03-11 12:00:00,75,1,71
Ningxia,Mainland China,2020-03-11 12:00:00,75,0,72
Taiwan,Taiwan,2020-03-11 12:00:00,48,1,17
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18
Macau,Macau,2020-03-07 01:00:00,10,0,10
Xizang,Mainland China,2020-02-12 07:00:00,1,0,1
Cote d'Ivoire,Cote d'Ivoire,2020-03-12 02:00:00,1,0,0
Italy,Italy,2020-03-11 20:00:00,12462,827,1045
Iran,Iran,2020-03-11 12:00:00,9000,354,2959
South Korea,South Korea,2020-03-11 20:00:00,7755,60,288
France,France,2020-03-11,2281,48,12
Spain,Spain,2020-03-12 02:00:00,2277,55,183
Germany,Germany,2020-03-12 03:00:00,1966,3,25
Others,Japan (Diamond Princess),2020-03-03 03:00:00,706,6,10
Japan,Japan,2020-03-12 01:00:00,637,14,118
Switzerland,Switzerland,2020-03-12 01:00:00,652,4,4
Norway,Norway,2020-03-12 03:00:00,629,0,1
Denmark,Denmark,2020-03-12 03:00:00,516,0,1
Netherlands,Netherlands,2020-03-11 15:00:00,503,5,0
Sweden,Sweden,2020-03-11 20:00:00,500,1,1
United Kingdom,United Kingdom,2020-03-12 01:00:00,459,8,19
Belgium,Belgium,2020-03-11 20:00:00,314,3,1
Qatar,Qatar,2020-03-11 20:00:00,262,0,0
Austria,Austria,2020-03-12 03:00:00,246,0,4
Bahrain,Bahrain,2020-03-12 01:00:00,195,0,35
Singapore,Singapore,2020-03-11 15:00:00,178,0,96
