name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-05-03 03:00:00,68128,4512,63616
Guangdong,Mainland China,2020-05-03 03:00:00,1588,8,1567
Henan,Mainland China,2020-05-03 03:00:00,1276,22,1254
Zhejiang,Mainland China,2020-05-03 03:00:00,1268,1,1265
Hong Kong,Hong Kong,2020-05-03 03:00:00,1039,4,864
Hunan,Mainland China,2020-05-03 03:00:00,1019,4,1015
Anhui,Mainland China,2020-05-03 03:00:00,991,6,985
Jiangxi,Mainland China,2020-05-03 03:00:00,937,1,936
Heilongjiang,Mainland China,2020-05-03 03:00:00,944,13,604
Shandong,Mainland China,2020-05-03 03:00:00,787,7,772
Jiangsu,Mainland China,2020-05-03 03:00:00,653,0,650
Chongqing,Mainland China,2020-05-03 03:00:00,579,6,573
Beijing,Mainland China,2020-05-03 03:00:00,593,9,547
Shanghai,Mainland China,2020-05-03 03:00:00,652,7,612
Sichuan,Mainland China,2020-05-03 03:00:00,561,3,558
Taiwan,Taiwan,2020-05-03 03:00:00,432,6,324
Fujian,Mainland China,2020-05-03 03:00:00,356,1,353
Hebei,Mainland China,2020-05-03 03:00:00,328,6,318
Shaanxi,Mainland China,2020-05-03 03:00:00,306,3,255
Guangxi,Mainland China,2020-05-03 03:00:00,254,2,252
Nei Mongol,Mainland China,2020-05-03 03:00:00,201,1,154
Shanxi,Mainland China,2020-05-03 03:00:00,197,0,176
Tianjin,Mainland China,2020-05-03 03:00:00,190,3,185
Yunnan,Mainland China,2020-05-03 03:00:00,185,2,181
Hainan,Mainland China,2020-05-03 03:00:00,168,6,162
Guizhou,Mainland China,2020-05-03 03:00:00,147,2,145
Liaoning,Mainland China,2020-05-03 03:00:00,146,2,144
Gansu,Mainland China,2020-05-03 03:00:00,139,2,137
Jilin,Mainland China,2020-05-03 03:00:00,112,1,102
Xinjiang Uygur,Mainland China,2020-05-03 03:00:00,76,3,73
Ningxia,Mainland China,2020-05-03 03:00:00,75,0,75
Macau,Macau,2020-05-03 03:00:00,45,0,37
