name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-03-13 02:00:00,67781,3056,50298
Guangdong,Mainland China,2020-03-13 02:00:00,1356,8,1296
Henan,Mainland China,2020-03-11 12:00:00,1273,22,1249
Zhejiang,Mainland China,2020-03-13 02:00:00,1215,1,1209
Hunan,Mainland China,2020-03-13 02:00:00,1018,4,1004
Anhui,Mainland China,2020-03-09 01:00:00,990,6,984
Jiangxi,Mainland China,2020-03-13 02:00:00,935,1,934
Shandong,Mainland China,2020-03-13 02:00:00,760,7,739
Jiangsu,Mainland China,2020-03-13 02:00:00,631,0,630
Chongqing,Mainland China,2020-03-13 02:00:00,576,6,564
Sichuan,Mainland China,2020-03-13 02:00:00,539,3,500
Heilongjiang,Mainland China,2020-03-12 14:00:00,482,13,441
Beijing,Mainland China,2020-03-13 02:00:00,436,8,342
Shanghai,Mainland China,2020-03-13 02:00:00,346,3,321
Hebei,Mainland China,2020-03-13 02:00:00,318,6,310
Fujian,Mainland China,2020-03-09 01:00:00,296,1,295
Guangxi,Mainland China,2020-03-13 02:00:00,252,2,243
Shaanxi,Mainland China,2020-03-12 02:00:00,245,2,232
Yunnan,Mainland China,2020-03-09 01:00:00,174,2,170
Hainan,Mainland China,2020-03-13 02:00:00,168,6,160
Guizhou,Mainland China,2020-03-13 02:00:00,146,2,140
Tianjin,Mainland China,2020-03-13 02:00:00,136,3,132
Shanxi,Mainland China,2020-03-13 02:00:00,133,0,132
Hong Kong,Hong Kong,2020-03-13 02:00:00,131,3,67
Gansu,Mainland China,2020-03-13 02:00:00,127,2,88
Liaoning,Mainland China,2020-03-13 02:00:00,125,1,112
Jilin,Mainland China,2020-03-10 02:00:00,93,1,91
Xinjiang Uygur,Mainland China,2020-03-09 01:00:00,76,3,73
Nei Mongol,Mainland China,2020-03-11 12:00:00,75,1,71
Ningxia,Mainland China,2020-03-11 12:00:00,75,0,72
Taiwan,Taiwan,2020-03-13 02:00:00,49,1,17
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18
Macau,Macau,2020-03-07 01:00:00,10,0,10
Xizang,Mainland China,2020-02-12 07:00:00,1,0,1
Cote d'Ivoire,Cote d'Ivoire,2020-03-12 02:00:00,1,0,0
Guyana,Guyana,2020-03-12 06:00:00,1,1,0
Italy,Italy,2020-03-12 19:30:00,15113,1016,1258
Iran,Iran,2020-03-12 11:30:00,10075,429,3276
South Korea,South Korea,2020-03-11 20:00:00,7869,66,333
France,France,2020-03-12,2876,61,12
Spain,Spain,2020-03-12 20:00:00,3059,86,189
Germany,Germany,2020-03-13 01:00:00,2754,4,25
Switzerland,Switzerland,2020-03-12 20:00:00,854,6,4
Norway,Norway,2020-03-12 20:00:00,702,0,1
Others,Japan (Diamond Princess),2020-03-03 03:00:00,706,6,10
Japan,Japan,2020-03-12 10:00:00,639,16,118
Sweden,Sweden,2020-03-12 22:00:00,599,1,1
Denmark,Denmark,2020-03-12 10:00:00,617,0,1
Netherlands,Netherlands,2020-03-12 20:00:00,614,5,0
United Kingdom,United Kingdom,2020-03-12 14:00:00,460,8,18
Belgium,Belgium,2020-03-12 14:00:00,399,3,1
Austria,Austria,2020-03-12 20:00:00,302,1,4
Qatar,Qatar,2020-03-12 14:00:00,263,0,0
Bahrain,Bahrain,2020-03-12 01:00:00,195,0,35
Singapore,Singapore,2020-03-12 14:00:00,187,0,96
Malaysia,Malaysia,2020-03-12 14:00:00,158,0,32
Australia,Australia,2020-03-12 10:00:00,128,3,22
Canada,Canada,2020-03-13 02:00:00,158,1,8
Israel,Israel,2020-03-12 10:00:00,127,0,4
Greece,Greece,2020-03-12 03:00:00,99,1,0
Czech Republic,Czech Republic,2020-03-12 03:00:00,94,0,0
Iceland,Iceland,2020-03-12 22:00:00,103,0,1
Kuwait,Kuwait,2020-03-12 10:00:00,80,0,5
United Arab Emirates,United Arab Emirates,2020-03-12 22:00:00,85,0,17
India,India,2020-03-12 10:00:00,73,1,4
Iraq,Iraq,2020-03-12 10:00:00,71,8,15
Thailand,Thailand,2020-03-12 10:00:00,70,1,34
Lebanon,Lebanon,2020-03-11 14:00:00,61,3,1
San Marino,San Marino,2020-03-12 10:00:00,69,3,0
Egypt,Egypt,2020-03-12 10:00:00,67,1,27
Portugal,Portugal,2020-03-11 15:00:00,59,0,0
Finland,Finland,2020-03-11 15:00:00,59,0,1
Slovenia,Slovenia,2020-03-12 14:00:00,89,0,0
Brazil,Brazil,2020-03-12 03:00:00,52,0,0
Philippines,Philippines,2020-03-12 10:00:00,52,2,2
Romania,Romania,2020-03-12 10:00:00,49,0,6
Poland,Poland,2020-03-12 14:00:00,49,1,0
Saudi Arabia,Saudi Arabia,2020-03-12 02:00:00,45,0,1
Ireland,Ireland,2020-03-12 03:00:00,43,1,0
Vietnam,Vietnam,2020-03-12 11:00:00,39,0,12
Indonesia,Indonesia,2020-03-11 14:00:00,34,1,2
Palestine,Palestine,2020-03-11 14:00:00,26,0,0
Georgia (country),Georgia,2020-03-11 23:00:00,24,0,0
Russia,Russia,2020-03-12 02:00:00,28,0,3
Algeria,Algeria,2020-03-12 02:00:00,24,1,8
Argentina,Argentina,2020-03-12 15:00:00,21,1,0
Pakistan,Pakistan,2020-03-12 09:00:00,20,0,2
Oman,Oman,2020-03-10 09:00:00,18,0,9
Chile,Chile,2020-03-12 15:00:00,33,0,0
Ecuador,Ecuador,2020-03-11 14:00:00,17,0,0
Peru,Peru,2020-03-12 15:00:00,17,0,0
Croatia,Croatia,2020-03-11 23:00:00,19,0,0
South Africa,South Africa,2020-03-12 10:00:00,17,0,0
Costa Rica,Costa Rica,2020-03-12 02:00:00,22,0,0
Estonia,Estonia,2020-03-11 23:00:00,16,0,0
Albania,Albania,2020-03-12 22:00:00,23,1,0
Hungary,Hungary,2020-03-11 23:00:00,13,0,0
Serbia,Serbia,2020-03-12 10:00:00,19,0,0
Azerbaijan,Azerbaijan,2020-03-11 09:00:00,11,0,3
Slovakia,Slovakia,2020-03-12 14:00:00,16,0,0
Latvia,Latvia,2020-03-11 20:00:00,10,0,0
Belarus,Belarus,2020-03-12 09:00:00,12,0,3
Colombia,Colombia,2020-03-11 20:00:00,9,0,0
Panama,Panama,2020-03-12 09:00:00,11,1,0
Maldives,Maldives,2020-03-11 14:00:00,8,0,0
Tunisia,Tunisia,2020-03-11 20:00:00,7,0,0
Luxembourg,Luxembourg,2020-03-12 11:00:00,19,0,0
North Macedonia,North Macedonia,2020-03-10 13:00:00,7,0,0
Afghanistan,Afghanistan,2020-03-11 14:00:00,7,0,0
Mexico,Mexico,2020-03-12 06:00:00,12,0,4
Brunei,Brunei,2020-03-11 23:00:00,11,0,0
Malta,Malta,2020-03-11 14:00:00,6,0,0
Bulgaria,Bulgaria,2020-03-11 23:00:00,7,1,0
Cyprus,Cyprus,2020-03-11 20:00:00,6,0,0
New Zealand,New Zealand,2020-03-07 15:00:00,5,0,0
Dominican Republic,Dominican Republic,2020-03-08 20:30:00,5,0,0
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-03-12 10:00:00,11,0,0
Morocco,Morocco,2020-03-12 02:00:00,6,1,0
Paraguay,Paraguay,2020-03-11 20:00:00,5,0,0
Senegal,Senegal,2020-03-08 21:00:00,4,0,1
Lithuania,Lithuania,2020-03-11 20:00:00,3,0,0
Bangladesh,Bangladesh,2020-03-08 13:00:00,3,0,0
Cambodia,Cambodia,2020-03-11 13:00:00,3,0,1
Moldova,Moldova,2020-03-10 18:00:00,3,0,0
Nigeria,Nigeria,2020-03-10 02:00:00,2,0,0
Bolivia,Bolivia,2020-03-11 03:00:00,2,0,0
Sri Lanka,Sri Lanka,2020-03-11 12:00:00,2,0,1
Honduras,Honduras,2020-03-11 12:00:00,2,0,0
Cameroon,Cameroon,2020-03-08 13:00:00,2,0,0
Monaco,Monaco,2020-03-12 14:00:00,2,0,0
Armenia,Armenia,2020-03-12 22:00:00,4,0,0
Mongolia,Mongolia,2020-03-10 02:00:00,1,0,0
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-03-11 14:00:00,1,0,0
Ukraine,Ukraine,2020-03-03 10:00:00,1,0,0
Bhutan,Bhutan,2020-03-06 11:00:00,1,0,0
Nepal,Nepal,2020-02-12 14:43:03,1,0,1
Togo,Togo,2020-03-06 16:30:00,1,0,0
Jordan,Jordan,2020-03-02 13:22:00,1,0,0
Jamaica,Jamaica,2020-03-12 02:00:00,2,0,0
Liechtenstein,Liechtenstein,2020-03-03 22:00:00,1,0,0
Vatican City,Vatican City,2020-03-06 16:30:00,1,0,0
Burkina Faso,Burkina Faso,2020-03-10 01:00:00,2,0,0
Turkey,Turkey,2020-03-10 22:00:00,1,0,0
Andorra,Andorra,2020-03-13 00:00:00,1,0,1
Cuba,Cuba,2020-03-12 06:00:00,3,0,0
Martinique,Martinique,2020-03-11 02:00:00,3,0,0
French Guiana,French Guiana,2020-03-07 04:00:00,5,0,0
Reunion,Reunion,2020-03-12 02:00:00,1,0,0
Diamond Princess,USA,2020-03-02 17:00:00,46,0,0
Wuhan Evacuee,USA,2020-03-02 17:00:00,3,0,0
Grand Princess,USA,2020-03-07 01:00:00,21,0,0
Washington,USA,2020-03-13 02:00:00,457,31,1
New York,USA,2020-03-12 23:00:00,325,0,0
California,USA,2020-03-13 02:00:00,243,4,2
Massachusetts,USA,2020-03-12 20:00:00,108,0,1
Florida,USA,2020-03-13 03:00:00,50,2,0
Colorado,USA,2020-03-13 02:00:00,50,0,0
Georgia,USA,2020-03-13 03:00:00,38,1,0
Illinois,USA,2020-03-12 23:00:00,32,0,2
Texas,USA,2020-03-13 03:00:00,32,0,0
New Jersey,USA,2020-03-13 02:00:00,31,1,0
Oregon,USA,2020-03-13 03:00:00,30,0,0
Pennsylvania,USA,2020-03-12 14:00:00,22,0,0
Louisiana,USA,2020-03-13 02:00:00,19,0,0
Tennessee,USA,2020-03-13 02:00:00,18,0,0
Virginia,USA,2020-03-13 02:00:00,18,0,0
North Carolina,USA,2020-03-13 02:00:00,17,0,0
Iowa,USA,2020-03-13 02:00:00,16,0,0
Indiana,USA,2020-03-13 02:00:00,13,0,0
Maryland,USA,2020-03-12 02:00:00,12,0,0
South Carolina,USA,2020-03-13 02:00:00,12,0,0
Michigan,USA,2020-03-13 02:00:00,12,0,0
Nevada,USA,2020-03-13 02:00:00,11,0,0
Kentucky,USA,2020-03-13 02:00:00,11,0,0
Nebraska,USA,2020-03-13 03:00:00,11,0,0
District of Columbia,USA,2020-03-12 02:00:00,10,0,0
Arizona,USA,2020-03-11 18:00:00,9,0,1
Minnesota,USA,2020-03-13 02:00:00,9,0,0
Wisconsin,USA,2020-02-13 02:00:00,8,0,1
South Dakota,USA,2020-03-12 02:00:00,8,1,0
New Hampshire,USA,2020-03-13 02:00:00,6,0,0
Arkansas,USA,2020-03-13 02:00:00,6,0,0
New Mexico,USA,2020-03-13 03:00:00,6,0,0
Rhode Island,USA,2020-03-10 23:00:00,5,0,0
Utah,USA,2020-03-13 02:00:00,5,0,0
Kansas,USA,2020-03-13 02:00:00,5,1,0
Connecticut,USA,2020-03-13 02:00:00,5,0,0
Ohio,USA,2020-03-12 14:00:00,5,0,0
Delaware,USA,2020-03-12 17:00:00,4,0,0
Others (repatriated from Wuhan),USA,2020-03-11 02:00:00,3,0,0
Oklahoma,USA,2020-03-13 02:00:00,3,0,0
