name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-03-26 02:00:00,67801,3169,61201
Guangdong,Mainland China,2020-03-28 03:00:00,1467,8,1341
Henan,Mainland China,2020-03-26 03:00:00,1275,22,1250
Zhejiang,Mainland China,2020-03-28 03:00:00,1251,1,1225
Hunan,Mainland China,2020-03-22 18:00:00,1018,4,1014
Anhui,Mainland China,2020-03-09 01:00:00,990,6,984
Jiangxi,Mainland China,2020-03-22 18:00:00,936,1,934
Shandong,Mainland China,2020-03-27 08:00:00,772,7,752
Jiangsu,Mainland China,2020-03-27 02:00:00,641,0,631
Chongqing,Mainland China,2020-03-24 00:00:00,578,6,570
Sichuan,Mainland China,2020-03-27 03:00:00,548,3,536
Beijing,Mainland China,2020-03-28 07:00:00,573,8,410
Heilongjiang,Mainland China,2020-03-26 01:00:00,484,13,469
Shanghai,Mainland China,2020-03-28 03:00:00,485,5,334
Hebei,Mainland China,2020-03-22 18:00:00,319,6,310
Hong Kong,Hong Kong,2020-03-28 10:00:00,561,4,111
Fujian,Mainland China,2020-03-28 02:00:00,337,1,295
Guangxi,Mainland China,2020-03-22 18:00:00,254,2,250
Shaanxi,Mainland China,2020-03-26 03:00:00,253,3,242
Yunnan,Mainland China,2020-03-27 00:00:00,180,2,172
Taiwan,Taiwan,2020-03-28 07:00:00,283,2,30
Hainan,Mainland China,2020-03-24 05:00:00,168,6,162
Guizhou,Mainland China,2020-03-17 02:00:00,146,2,144
Tianjin,Mainland China,2020-03-28 09:00:00,161,3,133
Gansu,Mainland China,2020-03-26 00:00:00,136,2,121
Shanxi,Mainland China,2020-03-26 00:00:00,135,0,133
Liaoning,Mainland China,2020-03-28 14:00:00,132,2,124
Jilin,Mainland China,2020-03-28 01:00:00,97,1,92
Xinjiang Uygur,Mainland China,2020-03-09 01:00:00,76,3,73
Nei Mongol,Mainland China,2020-03-28 03:00:00,94,1,74
Ningxia,Mainland China,2020-03-17 02:00:00,75,0,75
Macau,Macau,2020-03-28 16:00:00,37,0,10
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18
Xizang,Mainland China,2020-02-12 07:00:00,1,0,1
Republic of the Congo,Republic of the Congo,2020-03-26 22:00:00,4,0,0
Angola,Angola,2020-03-28 22:00:00,5,0,0
Benin,Benin,2020-03-26 17:00:00,6,0,0
Bahamas,Bahamas,2020-03-28 01:00:00,10,0,1
Belize,Belize,2020-03-26 17:00:00,2,0,0
Barbados,Barbados,2020-03-28 12:00:00,26,0,0
Central African Republic,Central African Republic,2020-03-26 17:00:00,3,0,0
Cabo Verde,Cabo Verde,2020-03-29 01:00:00,6,1,0
Djibouti,Djibouti,2020-03-29 01:00:00,14,0,0
Dominica,Dominica,2020-03-26 17:00:00,11,0,0
Eritrea,Eritrea,2020-03-27 01:00:00,6,0,0
Fiji,Fiji,2020-03-26 17:00:00,5,0,0
Gambia,Gambia,2020-03-26 17:00:00,3,1,0
Guinea-Bissau,Guinea-Bissau,2020-03-26 17:00:00,2,0,0
Equatorial Guinea,Equatorial Guinea,2020-03-26 22:00:00,12,0,0
Grenada,Grenada,2020-03-27 01:00:00,7,0,0
Haiti,Haiti,2020-03-26 17:00:00,8,0,0
Kyrgyzstan,Kyrgyzstan,2020-03-27 12:00:00,58,0,0
Saint Kitts and Nevis,Saint Kitts and Nevis,2020-03-26 17:00:00,2,0,0
Laos,Laos,2020-03-28 20:00:00,8,0,0
Liberia,Liberia,2020-03-26 17:00:00,3,0,0
Libya,Libya,2020-03-28 20:00:00,3,0,0
Madagascar,Madagascar,2020-03-27 22:00:00,26,0,0
Mali,Mali,2020-03-28 15:00:00,18,0,0
Montenegro,Montenegro,2020-03-29 01:00:00,84,1,0
Mozambique,Mozambique,2020-03-28 17:00:00,8,0,0
Mauritius,Mauritius,2020-03-28 17:00:00,102,2,0
Niger,Niger,2020-03-27 01:00:00,10,1,0
Nicaragua,Nicaragua,2020-03-28 12:00:00,4,1,0
