name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-04-04 02:00:00,67803,3207,63762
Guangdong,Mainland China,2020-04-08 03:00:00,1536,8,1411
Henan,Mainland China,2020-03-29 02:00:00,1276,22,1251
Zhejiang,Mainland China,2020-04-08 03:00:00,1266,1,1232
Hunan,Mainland China,2020-04-02 02:00:00,1019,4,1014
Anhui,Mainland China,2020-03-09 01:00:00,990,6,984
Jiangxi,Mainland China,2020-03-29 02:00:00,937,1,934
Shandong,Mainland China,2020-04-08 02:00:00,783,7,755
Jiangsu,Mainland China,2020-04-03 04:00:00,651,0,632
Chongqing,Mainland China,2020-03-29 01:00:00,579,6,570
Sichuan,Mainland China,2020-04-07 02:00:00,560,3,541
Beijing,Mainland China,2020-04-08 02:00:00,588,8,455
Heilongjiang,Mainland China,2020-04-08 01:00:00,569,13,470
Shanghai,Mainland China,2020-04-08 01:00:00,543,7,406
Hebei,Mainland China,2020-04-05 02:00:00,327,6,310
Hong Kong,Hong Kong,2020-04-08 10:00:00,960,4,264
Fujian,Mainland China,2020-04-07 01:00:00,351,1,305
Guangxi,Mainland China,2020-04-01 18:00:00,254,2,252
Shaanxi,Mainland China,2020-04-04 02:00:00,256,3,245
Yunnan,Mainland China,2020-04-03 00:00:00,184,2,172
Taiwan,Taiwan,2020-04-08 08:00:00,379,5,61
Hainan,Mainland China,2020-03-24 05:00:00,168,6,162
Guizhou,Mainland China,2020-03-17 02:00:00,146,2,144
Tianjin,Mainland China,2020-04-03 10:00:00,180,3,140
Gansu,Mainland China,2020-04-06 03:00:00,139,2,132
Shanxi,Mainland China,2020-04-08 03:00:00,163,0,134
Liaoning,Mainland China,2020-04-07 01:00:00,144,2,130
Jilin,Mainland China,2020-03-29 01:00:00,98,1,92
Xinjiang Uygur,Mainland China,2020-03-09 01:00:00,76,3,73
Nei Mongol,Mainland China,2020-04-08 01:00:00,124,1,74
Ningxia,Mainland China,2020-03-17 02:00:00,75,0,75
Macau,Macau,2020-04-08 10:00:00,45,0,10
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18
Xizang,Mainland China,2020-02-12 07:00:00,1,0,1
Sao Tome and Principe,Sao Tome and Principe,2020-04-06 16:00:00,4,0,0
Saint Pierre and Miquelon,Saint Pierre and Miquelon,2020-04-05 20:00:00,1,0,0
South Sudan,South Sudan,2020-04-08 00:00:00,2,0,0
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-04-05 20:00:00,2,0,0
Malawi,Malawi,2020-04-07 14:00:00,8,1,0
Burundi,Burundi,2020-04-02 17:00:00,3,0,0
Sierra Leone,Sierra Leone,2020-04-08 15:00:00,7,0,0
Botswana,Botswana,2020-04-05 20:00:00,6,1,0
Anguilla,Anguilla,2020-04-02 17:00:00,3,0,0
Saint Barthelemy,Saint Barthelemy,2020-03-30 16:00:00,6,0,1
Bermuda,Bermuda,2020-04-07 01:00:00,39,2,17
Faroe Islands,Faroe Islands,2020-04-07 11:00:00,184,0,129
Gibraltar,Gibraltar,2020-04-08 17:00:00,120,0,60
Isle of Man,Isle of Man,2020-04-08 10:00:00,158,1,80
Saint Martin,Saint Martin,2020-04-06 00:00:00,32,2,7
Montserrat,Montserrat,2020-04-08 00:00:00,9,0,0
Mayotte,Mayotte,2020-04-08 00:00:00,171,2,22
New Caledonia,New Caledonia,2020-04-02 12:00:00,18,0,1
Sint Maarten,Sint Maarten,2020-04-05 11:00:00,25,4,6
Turks and Caicos Islands,Turks and Caicos Islands,2020-04-07 01:00:00,8,1,0
Republic of the Congo,Republic of the Congo,2020-04-05 11:00:00,45,5,2
Angola,Angola,2020-04-08 21:00:00,19,2,2
Benin,Benin,2020-04-07 01:00:00,26,1,5
Bahamas,Bahamas,2020-04-08 23:00:00,40,7,5
Belize,Belize,2020-04-08 15:00:00,8,1,0
Barbados,Barbados,2020-04-07 19:00:00,63,3,6
Central African Republic,Central African Republic,2020-04-03 10:00:00,8,0,0
Cabo Verde,Cabo Verde,2020-04-04 14:00:00,7,1,0
Djibouti,Djibouti,2020-04-08 15:00:00,135,0,25
Dominica,Dominica,2020-04-07 01:00:00,15,0,1
Eritrea,Eritrea,2020-04-08 21:00:00,33,0,0
Fiji,Fiji,2020-04-07 11:00:00,15,0,0
Gambia,Gambia,2020-03-29 21:00:00,4,1,0
Guinea-Bissau,Guinea-Bissau,2020-04-07 11:00:00,33,0,0
Equatorial Guinea,Equatorial Guinea,2020-04-08 21:00:00,18,0,3
Grenada,Grenada,2020-04-03 22:00:00,12,0,0
Haiti,Haiti,2020-04-09 02:00:00,27,1,0
Kyrgyzstan,Kyrgyzstan,2020-04-08 10:00:00,270,4,33
Saint Kitts and Nevis,Saint Kitts and Nevis,2020-04-07 14:00:00,11,0,0
Laos,Laos,2020-04-08 10:00:00,15,0,0
Liberia,Liberia,2020-04-08 21:00:00,31,4,3
Libya,Libya,2020-04-08 15:00:00,21,1,2
Madagascar,Madagascar,2020-04-08 15:00:00,93,0,11
Mali,Mali,2020-04-08 17:00:00,59,7,16
Montenegro,Montenegro,2020-04-08 10:00:00,248,2,4
Mozambique,Mozambique,2020-04-08 17:00:00,17,0,1
Mauritius,Mauritius,2020-04-08 15:00:00,273,7,19
Niger,Niger,2020-04-08 23:00:00,342,11,28
Nicaragua,Nicaragua,2020-04-05 20:00:00,6,1,0
Papua New Guinea,Papua New Guinea,2020-04-06 13:00:00,2,0,0
El Salvador,El Salvador,2020-04-08 10:00:00,93,5,9
Somalia,Somalia,2020-04-08 17:00:00,12,1,1
Kosovo,Kosovo,2020-04-08 10:00:00,184,5,30
Syria,Syria,2020-04-05 11:00:00,19,2,2
Chad,Chad,2020-04-07 19:00:00,10,0,2
Timor-Leste,Timor-Leste,2020-03-26 17:00:00,1,0,0
Tanzania,Tanzania,2020-04-08 17:00:00,25,1,5
Uganda,Uganda,2020-04-08 21:00:00,53,0,0
Zambia,Zambia,2020-04-02 12:00:00,39,1,0
Zimbabwe,Zimbabwe,2020-04-08 00:00:00,11,2,0
Italy,Italy,2020-04-08 17:00:00,139422,17669,26491
Spain,Spain,2020-04-08 23:00:00,148220,14792,48021
Iran,Iran,2020-04-08 15:00:00,64586,3993,27039
France,France,2020-04-08,82048,10869,21254
South Korea,South Korea,2020-04-08 10:00:00,10384,200,6776
Switzerland,Switzerland,2020-04-08 23:00:00,23280,895,9800
United Kingdom,United Kingdom,2020-04-08 17:00:00,60733,7097,135
Netherlands,Netherlands,2020-04-08 15:00:00,20549,2248,6
Austria,Austria,2020-04-08 23:00:00,12942,273,4512
Belgium,Belgium,2020-04-08 10:00:00,23403,2240,4681
Norway,Norway,2020-04-08 00:00:00,6086,89,32
Portugal,Portugal,2020-04-08 15:00:00,13141,380,196
Sweden,Sweden,2020-04-08 15:00:00,8419,687,205
Australia,Australia,2020-04-08 10:00:00,6010,50,1080
Denmark,Denmark,2020-04-08 17:00:00,5402,218,1621
Malaysia,Malaysia,2020-04-08 10:00:00,4119,65,1487
Israel,Israel,2020-04-08 10:00:00,9404,71,801
Turkey,Turkey,2020-04-08 21:00:00,38226,812,1846
