name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-03-21 01:00:00,67800,3139,58942
Guangdong,Mainland China,2020-03-21 02:00:00,1399,8,1325
Henan,Mainland China,2020-03-17 02:00:00,1273,22,1250
Zhejiang,Mainland China,2020-03-20 11:00:00,1234,1,1219
Hunan,Mainland China,2020-03-14 09:00:00,1018,4,1014
Anhui,Mainland China,2020-03-09 01:00:00,990,6,984
Jiangxi,Mainland China,2020-03-13 02:00:00,935,1,934
Shandong,Mainland China,2020-03-21 01:00:00,764,7,749
Jiangsu,Mainland China,2020-03-15 02:00:00,631,0,631
Chongqing,Mainland China,2020-03-16 02:00:00,576,6,570
Sichuan,Mainland China,2020-03-21 02:00:00,542,3,536
Beijing,Mainland China,2020-03-21 02:00:00,499,8,392
Heilongjiang,Mainland China,2020-03-20 11:00:00,484,13,463
Shanghai,Mainland China,2020-03-21 01:00:00,380,3,326
Hebei,Mainland China,2020-03-13 02:00:00,318,6,310
Fujian,Mainland China,2020-03-21 02:00:00,303,1,295
Hong Kong,Hong Kong,2020-03-20 11:00:00,256,4,98
Guangxi,Mainland China,2020-03-20 11:00:00,254,2,250
Shaanxi,Mainland China,2020-03-21 02:00:00,248,3,239
Yunnan,Mainland China,2020-03-17 02:00:00,176,2,172
Hainan,Mainland China,2020-03-17 02:00:00,168,6,161
Guizhou,Mainland China,2020-03-17 02:00:00,146,2,144
Tianjin,Mainland China,2020-03-20 11:00:00,137,3,133
Taiwan,Taiwan,2020-03-21 01:00:00,135,2,28
Shanxi,Mainland China,2020-03-15 02:00:00,133,0,133
Gansu,Mainland China,2020-03-20 11:00:00,134,2,98
Liaoning,Mainland China,2020-03-20 11:00:00,126,2,122
Jilin,Mainland China,2020-03-16 02:00:00,93,1,92
Xinjiang Uygur,Mainland China,2020-03-09 01:00:00,76,3,73
Nei Mongol,Mainland China,2020-03-19 03:00:00,75,1,74
Ningxia,Mainland China,2020-03-17 02:00:00,75,0,75
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18
Macau,Macau,2020-03-19 02:00:00,17,0,10
Xizang,Mainland China,2020-02-12 07:00:00,1,0,1
Angola,Angola,2020-03-20 11:00:00,1,0,0
Benin,Benin,2020-03-18 15:00:00,2,0,0
