name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-03-23 01:00:00,67800,3153,59879
Guangdong,Mainland China,2020-03-23 02:00:00,1413,8,1332
Henan,Mainland China,2020-03-23 02:00:00,1274,22,1250
Zhejiang,Mainland China,2020-03-23 02:00:00,1238,1,1221
Hunan,Mainland China,2020-03-22 18:00:00,1018,4,1014
Anhui,Mainland China,2020-03-09 01:00:00,990,6,984
Jiangxi,Mainland China,2020-03-22 18:00:00,936,1,934
Shandong,Mainland China,2020-03-23 01:00:00,767,7,751
Jiangsu,Mainland China,2020-03-22 18:00:00,633,0,631
Chongqing,Mainland China,2020-03-22 18:00:00,577,6,570
Sichuan,Mainland China,2020-03-22 18:00:00,543,3,536
Beijing,Mainland China,2020-03-23 02:00:00,522,8,400
Heilongjiang,Mainland China,2020-03-23 01:00:00,484,13,465
Shanghai,Mainland China,2020-03-23 01:00:00,404,4,328
Hebei,Mainland China,2020-03-22 18:00:00,319,6,310
Hong Kong,Hong Kong,2020-03-22 18:00:00,317,4,100
Fujian,Mainland China,2020-03-23 02:00:00,313,1,295
Guangxi,Mainland China,2020-03-22 18:00:00,254,2,250
Shaanxi,Mainland China,2020-03-22 18:00:00,248,3,239
Yunnan,Mainland China,2020-03-17 02:00:00,176,2,172
Taiwan,Taiwan,2020-03-22 18:00:00,169,2,28
Hainan,Mainland China,2020-03-17 02:00:00,168,6,161
Guizhou,Mainland China,2020-03-17 02:00:00,146,2,144
Tianjin,Mainland China,2020-03-20 11:00:00,137,3,133
Gansu,Mainland China,2020-03-22 18:00:00,136,2,114
Shanxi,Mainland China,2020-03-15 02:00:00,133,0,133
Liaoning,Mainland China,2020-03-23 02:00:00,127,2,124
Jilin,Mainland China,2020-03-16 02:00:00,93,1,92
Xinjiang Uygur,Mainland China,2020-03-09 01:00:00,76,3,73
Nei Mongol,Mainland China,2020-03-19 03:00:00,75,1,74
Ningxia,Mainland China,2020-03-17 02:00:00,75,0,75
Macau,Macau,2020-03-23 01:00:00,21,0,10
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18
Xizang,Mainland China,2020-02-12 07:00:00,1,0,1
Angola,Angola,2020-03-21 15:00:00,2,0,0
Benin,Benin,2020-03-18 15:00:00,2,0,0
Bahamas,Bahamas,2020-03-21 03:00:00,4,0,0
Barbados,Barbados,2020-03-22 03:00:00,14,0,0
Central African Republic,Central African Republic,2020-03-20 21:00:00,3,0,0
Republic of the Congo,Republic of the Congo,2020-03-19 21:00:00,3,0,0
Cabo Verde,Cabo Verde,2020-03-21 16:00:00,3,0,0
Djibouti,Djibouti,2020-03-19 15:00:00,1,0,0
Dominica,Dominica,2020-03-23 00:00:00,1,0,0
Eritrea,Eritrea,2020-03-22 04:00:00,1,0,0
Fiji,Fiji,2020-03-22 03:00:00,2,0,0
Gambia,Gambia,2020-03-18 15:00:00,1,0,0
Equatorial Guinea,Equatorial Guinea,2020-03-19 21:00:00,6,0,0
Grenada,Grenada,2020-03-23 00:00:00,1,0,0
Haiti,Haiti,2020-03-21 15:00:00,2,0,0
Kyrgyzstan,Kyrgyzstan,2020-03-21 18:00:00,14,0,0
Liberia,Liberia,2020-03-21 13:00:00,3,0,0
Madagascar,Madagascar,2020-03-20 23:00:00,3,0,0
Montenegro,Montenegro,2020-03-23 00:00:00,21,0,0
Mozambique,Mozambique,2020-03-23 00:00:00,1,0,0
Mauritius,Mauritius,2020-03-22 15:00:00,18,1,0
Mayotte,Mayotte,2020-03-22 03:00:00,11,0,0
Niger,Niger,2020-03-22 15:00:00,2,0,0
Nicaragua,Nicaragua,2020-03-21 03:00:00,2,0,0
Papua New Guinea,Papua New Guinea,2020-03-22 00:00:00,1,0,0
El Salvador,El Salvador,2020-03-21 13:00:00,3,0,0
Somalia,Somalia,2020-03-18 01:00:00,1,0,0
Kosovo,Kosovo,2020-03-15 19:00:00,2,0,0
Syria,Syria,2020-03-22 23:00:00,1,0,0
Chad,Chad,2020-03-21 04:00:00,1,0,0
Timor-Leste,Timor-Leste,2020-03-22 02:00:00,1,0,0
Tanzania,Tanzania,2020-03-22 15:00:00,12,0,0
Uganda,Uganda,2020-03-22 02:00:00,1,0,0
Zambia,Zambia,2020-03-22 15:00:00,3,0,0
Zimbabwe,Zimbabwe,2020-03-21 13:00:00,3,0,0
Italy,Italy,2020-03-22 21:00:00,59138,5476,7024
Spain,Spain,2020-03-23 00:00:00,28768,1772,2575
Iran,Iran,2020-03-22 14:00:00,21638,1685,7931
France,France,2020-03-22,16689,674,2200
South Korea,South Korea,2020-03-21 20:00:00,8897,104,2909
Switzerland,Switzerland,2020-03-23 00:00:00,7245,98,131
United Kingdom,United Kingdom,2020-03-23 00:00:00,5741,282,67
Netherlands,Netherlands,2020-03-22 18:00:00,4216,180,2
Belgium,Belgium,2020-03-22 14:00:00,3401,75,263
Austria,Austria,2020-03-23 00:00:00,3244,16,9
Norway,Norway,2020-03-23 00:00:00,2383,7,1
Sweden,Sweden,2020-03-22 18:00:00,1934,21,16
Portugal,Portugal,2020-03-22 14:00:00,1600,14,5
Denmark,Denmark,2020-03-23 00:00:00,1514,13,1
Australia,Australia,2020-03-22 18:00:00,1314,7,88
Malaysia,Malaysia,2020-03-22 13:00:00,1306,10,139
Japan,Japan,2020-03-22 18:00:00,1086,40,235
Czech Republic,Czech Republic,2020-03-23 00:00:00,1120,1,6
Turkey,Turkey,2020-03-22 23:00:00,1236,30,0
Israel,Israel,2020-03-23 00:00:00,1071,1,37
Luxembourg,Luxembourg,2020-03-22 18:00:00,798,8,6
Ireland,Ireland,2020-03-23 00:00:00,906,4,5
Pakistan,Pakistan,2020-03-23 00:00:00,776,5,5
Others,Japan (Diamond Princess),2020-03-03 03:00:00,706,6,10
Finland,Finland,2020-03-22 18:00:00,626,1,10
Thailand,Thailand,2020-03-22 14:00:00,599,1,44
Iceland,Iceland,2020-03-22 18:00:00,568,1,36
Poland,Poland,2020-03-23 00:00:00,634,7,1
Ecuador,Ecuador,2020-03-23 00:00:00,789,14,3
Indonesia,Indonesia,2020-03-22 18:00:00,514,48,29
Saudi Arabia,Saudi Arabia,2020-03-22 18:00:00,511,0,16
Qatar,Qatar,2020-03-23 00:00:00,494,0,33
Singapore,Singapore,2020-03-21 20:00:00,455,2,144
Romania,Romania,2020-03-23 00:00:00,433,3,64
Slovenia,Slovenia,2020-03-23 00:00:00,414,2,0
Philippines,Philippines,2020-03-22 18:00:00,380,25,17
Russia,Russia,2020-03-22 17:00:00,367,0,16
Estonia,Estonia,2020-03-22 18:00:00,329,0,2
Bahrain,Bahrain,2020-03-22 18:00:00,323,2,149
Peru,Peru,2020-03-22 23:00:00,363,5,1
Egypt,Egypt,2020-03-23 00:00:00,327,14,56
Croatia,Croatia,2020-03-22 18:00:00,254,1,5
Mexico,Mexico,2020-03-22 18:00:00,251,2,4
Lebanon,Lebanon,2020-03-22 18:00:00,248,4,8
