name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-05-19 03:00:00,68135,4512,63616
Guangdong,Mainland China,2020-05-19 03:00:00,1590,8,1579
Henan,Mainland China,2020-05-19 03:00:00,1276,22,1254
Zhejiang,Mainland China,2020-05-19 03:00:00,1268,1,1267
Hong Kong,Hong Kong,2020-05-19 03:00:00,1055,4,1025
Hunan,Mainland China,2020-05-19 03:00:00,1019,4,1015
Anhui,Mainland China,2020-05-19 03:00:00,991,6,985
Jiangxi,Mainland China,2020-05-19 03:00:00,937,1,936
Heilongjiang,Mainland China,2020-05-19 03:00:00,945,13,932
Shandong,Mainland China,2020-05-19 03:00:00,788,7,780
Jiangsu,Mainland China,2020-05-19 03:00:00,653,0,653
Chongqing,Mainland China,2020-05-19 03:00:00,579,6,573
Beijing,Mainland China,2020-05-19 03:00:00,593,9,578
Shanghai,Mainland China,2020-05-19 03:00:00,666,7,641
Sichuan,Mainland China,2020-05-19 03:00:00,561,3,558
Taiwan,Taiwan,2020-05-19 03:00:00,440,7,398
Fujian,Mainland China,2020-05-19 03:00:00,356,1,355
Hebei,Mainland China,2020-05-19 03:00:00,328,6,322
Shaanxi,Mainland China,2020-05-19 03:00:00,308,3,303
Guangxi,Mainland China,2020-05-19 03:00:00,254,2,252
Nei Mongol,Mainland China,2020-05-19 03:00:00,216,1,196
Shanxi,Mainland China,2020-05-19 03:00:00,198,0,198
Tianjin,Mainland China,2020-05-19 03:00:00,192,3,187
Yunnan,Mainland China,2020-05-19 03:00:00,185,2,183
Hainan,Mainland China,2020-05-19 03:00:00,169,6,162
Guizhou,Mainland China,2020-05-19 03:00:00,147,2,145
Liaoning,Mainland China,2020-05-19 03:00:00,149,2,144
Gansu,Mainland China,2020-05-19 03:00:00,139,2,137
Jilin,Mainland China,2020-05-19 03:00:00,151,2,123
Xinjiang Uygur,Mainland China,2020-05-19 03:00:00,76,3,73
Ningxia,Mainland China,2020-05-19 03:00:00,75,0,75
Macau,Macau,2020-05-19 03:00:00,45,0,44
Qinghai,Mainland China,2020-05-19 03:00:00,18,0,18
Xizang,Mainland China,2020-05-19 03:00:00,1,0,1
Comoros,Comoros,2020-05-19 03:00:00,11,1,3
Tajikistan,Tajikistan,2020-05-19 03:00:00,1729,41,0
Yemen,Yemen,2020-05-19 03:00:00,130,20,1
Sao Tome and Principe,Sao Tome and Principe,2020-05-19 03:00:00,246,7,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,2020-05-19 03:00:00,1,0,1
South Sudan,South Sudan,2020-05-19 03:00:00,290,4,4
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-04-05 20:00:00,2,0,0
Malawi,Malawi,2020-05-19 03:00:00,70,3,27
Burundi,Burundi,2020-05-19 03:00:00,42,1,20
Sierra Leone,Sierra Leone,2020-05-19 03:00:00,519,33,148
Botswana,Botswana,2020-05-19 03:00:00,25,1,17
Anguilla,Anguilla,2020-05-19 03:00:00,3,0,3
Saint Barthelemy,Saint Barthelemy,2020-05-19 03:00:00,6,0,6
Bermuda,Bermuda,2020-05-19 03:00:00,125,9,77
Faroe Islands,Faroe Islands,2020-05-19 03:00:00,187,0,187
Gibraltar,Gibraltar,2020-05-14 03:00:00,148,0,144
Isle of Man,Isle of Man,2020-05-19 03:00:00,335,24,296
Saint Martin,Saint Martin,2020-05-19 03:00:00,39,3,30
Montserrat,Montserrat,2020-05-19 03:00:00,11,1,10
Mayotte,Mayotte,2020-05-19 03:00:00,1370,18,627
New Caledonia,New Caledonia,2020-05-19 03:00:00,18,0,18
Sint Maarten,Sint Maarten,2020-05-19 03:00:00,77,15,54
Turks and Caicos Islands,Turks and Caicos Islands,2020-05-19 03:00:00,12,1,10
Republic of the Congo,Republic of the Congo,2020-05-19 03:00:00,412,15,110
Angola,Angola,2020-05-19 03:00:00,50,3,17
Benin,Benin,2020-05-19 03:00:00,339,2,83
Bahamas,Bahamas,2020-05-19 03:00:00,96,11,43
Belize,Belize,2020-05-19 03:00:00,18,2,16
Barbados,Barbados,2020-05-19 03:00:00,88,7,68
Central African Republic,Central African Republic,2020-05-19 03:00:00,327,0,13
Cabo Verde,Cabo Verde,2020-05-19 03:00:00,328,3,85
Djibouti,Djibouti,2020-05-19 03:00:00,1518,7,1018
Dominica,Dominica,2020-05-19 03:00:00,16,0,16
Eritrea,Eritrea,2020-05-19 03:00:00,39,0,39
Fiji,Fiji,2020-05-19 03:00:00,18,0,15
Gambia,Gambia,2020-05-19 03:00:00,24,1,13
Guinea-Bissau,Guinea-Bissau,2020-05-19 03:00:00,1032,4,38
Equatorial Guinea,Equatorial Guinea,2020-05-19 03:00:00,719,7,22
Grenada,Grenada,2020-05-19 03:00:00,22,0,14
Haiti,Haiti,2020-05-19 03:00:00,533,21,21
Kyrgyzstan,Kyrgyzstan,2020-05-19 03:00:00,1216,14,827
Saint Kitts and Nevis,Saint Kitts and Nevis,2020-05-19 03:00:00,15,0,14
Laos,Laos,2020-05-19 03:00:00,19,0,14
Liberia,Liberia,2020-05-19 03:00:00,229,22,123
Libya,Libya,2020-05-19 03:00:00,65,3,35
Madagascar,Madagascar,2020-05-19 03:00:00,322,1,119
Mali,Mali,2020-05-19 03:00:00,874,52,512
Montenegro,Montenegro,2020-05-19 03:00:00,324,9,311
Mozambique,Mozambique,2020-05-19 03:00:00,145,0,44
Mauritius,Mauritius,2020-04-27 17:00:00,334,9,302
Niger,Niger,2020-05-19 03:00:00,909,55,714
Nicaragua,Nicaragua,2020-05-19 03:00:00,25,8,7
Papua New Guinea,Papua New Guinea,2020-05-19 03:00:00,8,0,8
El Salvador,El Salvador,2020-05-19 03:00:00,1413,30,474
Somalia,Somalia,2020-05-19 03:00:00,1455,57,163
Kosovo,Kosovo,2020-05-19 03:00:00,955,29,691
Syria,Syria,2020-05-19 03:00:00,58,3,36
Chad,Chad,2020-05-19 03:00:00,519,53,117
Timor-Leste,Timor-Leste,2020-05-19 03:00:00,24,0,24
Tanzania,Tanzania,2020-05-19 03:00:00,509,21,183
Uganda,Uganda,2020-05-19 03:00:00,248,0,63
Zambia,Zambia,2020-05-19 03:00:00,761,7,192
Zimbabwe,Zimbabwe,2020-05-19 03:00:00,46,4,18
Russia,Russia,2020-05-19 03:00:00,290678,2722,70209
Spain,Spain,2020-05-18 20:00:00,278188,27709,196958
United Kingdom,United Kingdom,2020-05-18 17:00:00,247706,34876,1058
France,France,2020-05-18,142903,28239,61728
Turkey,Turkey,2020-05-19 03:00:00,150593,4171,111577
Iran,Iran,2020-05-19 03:00:00,122492,7057,95661
Saudi Arabia,Saudi Arabia,2020-05-19 03:00:00,57345,320,28748
Netherlands,Netherlands,2020-05-18 15:00:00,44341,5713,6
Mexico,Mexico,2020-05-19 03:00:00,51633,5332,35388
Pakistan,Pakistan,2020-05-19 03:00:00,42125,903,11922
Ecuador,Ecuador,2020-05-19 03:00:00,33582,2799,3433
Switzerland,Switzerland,2020-05-19 03:00:00,30597,1886,27600
Portugal,Portugal,2020-05-19 03:00:00,29209,1231,6430
Sweden,Sweden,2020-05-19 03:00:00,30377,3698,4971
Qatar,Qatar,2020-05-19 03:00:00,33969,15,4899
Belarus,Belarus,2020-05-19 03:00:00,30572,171,10130
Singapore,Singapore,2020-05-19 03:00:00,28343,22,9835
Ireland,Ireland,2020-05-19 03:00:00,24200,1547,19470
United Arab Emirates,United Arab Emirates,2020-05-19 03:00:00,24190,224,9577
Bangladesh,Bangladesh,2020-05-19 03:00:00,23870,349,4585
Poland,Poland,2020-05-19 03:00:00,18885,936,7628
Israel,Israel,2020-05-19 03:00:00,16643,276,13253
Ukraine,Ukraine,2020-05-19 03:00:00,18616,535,5276
Romania,Romania,2020-05-19 03:00:00,17036,1120,9930
Japan,Japan,2020-05-19 03:00:00,16305,749,11564
Indonesia,Indonesia,2020-05-19 03:00:00,18010,1191,4324
South Africa,South Africa,2020-05-19 03:00:00,16433,286,7298
Philippines,Philippines,2020-05-19 03:00:00,12718,831,2729
Dominican Republic,Dominican Republic,2020-05-19 03:00:00,12725,434,6613
Kuwait,Kuwait,2020-05-19 03:00:00,15691,118,4339
Denmark,Denmark,2020-05-19 03:00:00,10968,548,9301
Egypt,Egypt,2020-05-19 03:00:00,12764,645,3440
Norway,Norway,2020-05-19 03:00:00,8257,233,32
Australia,Australia,2020-05-19 03:00:00,7068,99,6413
Malaysia,Malaysia,2020-05-19 03:00:00,6941,113,5615
Czech Republic,Czech Republic,2020-05-19 03:00:00,8586,297,5641
Luxembourg,Luxembourg,2020-05-19 03:00:00,3947,107,3715
Thailand,Thailand,2020-05-19 03:00:00,3031,56,2857
Finland,Finland,2020-05-19 03:00:00,6380,300,4800
Others,Japan (Diamond Princess),2020-03-03 03:00:00,706,6,10
Iceland,Iceland,2020-05-19 03:00:00,1802,10,1786
Slovenia,Slovenia,2020-05-19 03:00:00,1466,104,1335
Estonia,Estonia,2020-05-19 03:00:00,1784,64,938
Bahrain,Bahrain,2020-05-19 03:00:00,7184,12,2931
Croatia,Croatia,2020-05-19 03:00:00,2228,95,1946
Panama,Panama,2020-05-19 03:00:00,9726,279,6081
Lebanon,Lebanon,2020-05-19 03:00:00,931,26,251
Iraq,Iraq,2020-05-19 03:00:00,3554,127,2310
Serbia,Serbia,2020-05-19 03:00:00,10699,231,4799
Algeria,Algeria,2020-05-19 03:00:00,7201,555,3625
Armenia,Armenia,2020-05-19 03:00:00,4823,61,2019
Bulgaria,Bulgaria,2020-05-19 03:00:00,2235,110,612
Slovakia,Slovakia,2020-05-19 03:00:00,1495,28,1185
San Marino,San Marino,2020-05-19 03:00:00,654,41,203
Latvia,Latvia,2020-05-19 03:00:00,1009,19,662
Uruguay,Uruguay,2020-05-19 23:00:00,737,20,564
Hungary,Hungary,2020-05-19 03:00:00,3535,462,1400
Lithuania,Lithuania,2020-05-19 03:00:00,1547,59,997
Costa Rica,Costa Rica,2020-05-19 03:00:00,866,10,575
North Macedonia,North Macedonia,2020-05-19 03:00:00,1817,104,1301
Vietnam,Vietnam,2020-05-19 03:00:00,324,0,263
Andorra,Andorra,2020-05-19 03:00:00,761,51,624
Morocco,Morocco,2020-05-19 03:00:00,6952,192,3758
Jordan,Jordan,2020-05-19 03:00:00,629,9,413
Cyprus,Cyprus,2020-05-19 03:00:00,917,17,515
Moldova,Moldova,2020-05-19 03:00:00,6138,217,2425
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-05-19 03:00:00,2304,133,1464
Malta,Malta,2020-05-19 03:00:00,558,6,456
Albania,Albania,2020-05-19 03:00:00,948,31,727
Brunei,Brunei,2020-05-19 03:00:00,141,1,136
Cambodia,Cambodia,2020-05-19 03:00:00,122,0,122
Sri Lanka,Sri Lanka,2020-05-19 03:00:00,992,9,559
Tunisia,Tunisia,2020-05-19 03:00:00,1043,46,819
Burkina Faso,Burkina Faso,2020-05-19 03:00:00,796,51,652
Venezuela,Venezuela,2020-05-19 03:00:00,618,10,253
New Zealand,New Zealand,2020-05-19 03:00:00,1499,21,1433
Azerbaijan,Azerbaijan,2020-05-19 03:00:00,3387,40,2055
Kazakhstan,Kazakhstan,2020-05-19 03:00:00,6751,35,3469
Senegal,Senegal,2020-05-19 03:00:00,2544,26,1076
Guadeloupe,Guadeloupe,2020-05-19 03:00:00,155,13,109
Oman,Oman,2020-05-19 03:00:00,5379,25,1496
Georgia (country),Georgia,2020-05-19 03:00:00,701,12,432
Trinidad and Tobago,Trinidad and Tobago,2020-05-19 03:00:00,116,8,107
Reunion,Reunion,2020-05-19 03:00:00,446,0,354
Uzbekistan,Uzbekistan,2020-05-19 03:00:00,2791,13,2314
Cameroon,Cameroon,2020-05-19 03:00:00,3529,140,1567
Martinique,Martinique,2020-05-19 03:00:00,192,14,91
Liechtenstein,Liechtenstein,2020-05-19 03:00:00,82,1,55
Afghanistan,Afghanistan,2020-05-19 03:00:00,7072,173,801
Palestine,Palestine,2020-05-18 18:00:00,388,2,337
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-05-19 03:00:00,1538,61,272
Nigeria,Nigeria,2020-05-19 03:00:00,6175,191,1644
Honduras,Honduras,2020-05-19 03:00:00,2798,146,340
Bolivia,Bolivia,2020-05-19 03:00:00,4263,174,503
Paraguay,Paraguay,2020-05-19 03:00:00,788,11,219
Cuba,Cuba,2020-05-19 03:00:00,1881,79,1505
Ghana,Ghana,2020-05-19 03:00:00,5735,29,1754
French Guiana,French Guiana,2020-05-19 03:00:00,210,1,131
Rwanda,Rwanda,2020-05-19 03:00:00,297,0,203
Guatemala,Guatemala,2020-05-19 03:00:00,1912,35,138
Jamaica,Jamaica,2020-05-19 03:00:00,520,9,131
Togo,Togo,2020-05-19 03:00:00,330,12,106
Kenya,Kenya,2020-05-19 03:00:00,912,50,336
