name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-01-31 14:00:00,5806,204,141
Zhejiang,Mainland China,2020-01-31 14:00:00,538,0,14
Guangdong,Mainland China,2020-01-31 14:00:00,436,0,11
Henan,Mainland China,2020-01-31 14:00:00,352,2,3
Hunan,Mainland China,2020-01-31 14:00:00,332,0,2
Jiangxi,Mainland China,2020-01-31 14:00:00,240,0,7
Anhui,Mainland China,2020-01-31 14:00:00,237,0,3
Chongqing,Mainland China,2020-01-31 14:00:00,211,0,1
Shandong,Mainland China,2020-01-31 14:00:00,184,0,2
Sichuan,Mainland China,2020-01-31 14:00:00,177,1,1
Jiangsu,Mainland China,2020-01-31 14:00:00,168,0,5
Beijing,Mainland China,2020-01-31 14:00:00,139,1,5
Shanghai,Mainland China,2020-01-31 14:00:00,135,1,9
Fujian,Mainland China,2020-01-31 14:00:00,120,0,0
Guangxi,Mainland China,2020-01-31 14:00:00,87,0,2
Shaanxi,Mainland China,2020-01-31 14:00:00,87,0,0
Yunnan,Mainland China,2020-01-31 14:00:00,83,0,1
Hebei,Mainland China,2020-01-31 14:00:00,82,1,0
Heilongjiang,Mainland China,2020-01-31 14:00:00,59,2,0
Hainan,Mainland China,2020-01-31 14:00:00,52,1,1
Liaoning,Mainland China,2020-01-31 14:00:00,48,0,1
Shanxi,Mainland China,2020-01-31 14:00:00,39,0,1
Tianjin,Mainland China,2020-01-31 14:00:00,32,0,0
Gansu,Mainland China,2020-01-31 14:00:00,29,0,0
Guizhou,Mainland China,2020-01-31 14:00:00,29,0,2
Ningxia,Mainland China,2020-01-31 14:00:00,21,0,0
Nei Mongol,Mainland China,2020-01-31 14:00:00,20,0,1
Thailand,Thailand,2020-01-31 14:00:00,19,0,5
Xinjiang Uygur,Mainland China,2020-01-31 14:00:00,17,0,0
Japan,Japan,2020-01-31 14:00:00,15,0,1
Jilin,Mainland China,2020-01-31 14:00:00,14,0,1
Singapore,Singapore,2020-01-31 14:00:00,13,0,0
Hong Kong,Hong Kong,2020-01-31 14:00:00,12,0,0
South Korea,South Korea,2020-01-31 14:00:00,11,0,0
Taiwan,Taiwan,2020-01-31 14:00:00,10,0,0
Australia,Australia,2020-01-31 14:00:00,9,0,2
Malaysia,Malaysia,2020-01-31 14:00:00,8,0,0
Qinghai,Mainland China,2020-01-31 14:00:00,8,0,0
Macau,Macau,2020-01-31 14:00:00,7,0,0
France,France,2020-01-31 14:00:00,5,0,0
Germany,Germany,2020-01-31 14:00:00,5,0,0
United Arab Emirates,United Arab Emirates,2020-01-31 14:00:00,4,0,0
California,USA,2020-01-31 17:00:00,3,0,0
Canada,Canada,2020-01-31 14:00:00,3,0,0
Illinois,USA,2020-01-31 14:00:00,2,0,0
Italy,Italy,2020-01-31 14:00:00,2,0,0
Russia,Russia,2020-01-31 14:00:00,2,0,0
United Kingdom,United Kingdom,2020-01-31 14:00:00,2,0,0
Vietnam,Vietnam,2020-01-31 14:00:00,2,0,0
Arizona,USA,2020-01-31 14:00:00,1,0,0
Cambodia,Cambodia,2020-01-31 14:00:00,1,0,0
Finland,Finland,2020-01-31 14:00:00,1,0,0
India,India,2020-01-31 14:00:00,1,0,0
Nepal,Nepal,2020-01-31 14:00:00,1,0,0
Philippines,Philippines,2020-01-31 14:00:00,1,0,0
Sri Lanka,Sri Lanka,2020-01-31 14:00:00,1,0,0
Sweden,Sweden,2020-01-31 14:00:00,1,0,0
Xizang,Mainland China,2020-01-31 14:00:00,1,0,0
Washington,USA,2020-01-31 14:00:00,1,0,0
