name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-05-08 03:00:00,68128,4512,63616
Guangdong,Mainland China,2020-05-08 03:00:00,1589,8,1575
Henan,Mainland China,2020-05-08 03:00:00,1276,22,1254
Zhejiang,Mainland China,2020-05-08 03:00:00,1268,1,1267
Hong Kong,Hong Kong,2020-05-08 03:00:00,1044,4,944
Hunan,Mainland China,2020-05-08 03:00:00,1019,4,1015
Anhui,Mainland China,2020-05-08 03:00:00,991,6,985
Jiangxi,Mainland China,2020-05-08 03:00:00,937,1,936
Heilongjiang,Mainland China,2020-05-08 03:00:00,944,13,815
Shandong,Mainland China,2020-05-08 03:00:00,788,7,776
Jiangsu,Mainland China,2020-05-08 03:00:00,653,0,652
Chongqing,Mainland China,2020-05-08 03:00:00,579,6,573
Beijing,Mainland China,2020-05-08 03:00:00,593,9,560
Shanghai,Mainland China,2020-05-08 03:00:00,657,7,623
Sichuan,Mainland China,2020-05-08 03:00:00,561,3,558
Taiwan,Taiwan,2020-05-08 03:00:00,440,6,347
Fujian,Mainland China,2020-05-08 03:00:00,356,1,354
Hebei,Mainland China,2020-05-08 03:00:00,328,6,320
Shaanxi,Mainland China,2020-05-08 03:00:00,308,3,268
Guangxi,Mainland China,2020-05-08 03:00:00,254,2,252
Nei Mongol,Mainland China,2020-05-08 03:00:00,201,1,172
Shanxi,Mainland China,2020-05-08 03:00:00,198,0,195
Tianjin,Mainland China,2020-05-08 03:00:00,190,3,186
Yunnan,Mainland China,2020-05-08 03:00:00,185,2,182
Hainan,Mainland China,2020-05-08 03:00:00,168,6,162
Guizhou,Mainland China,2020-05-08 03:00:00,147,2,145
Liaoning,Mainland China,2020-05-08 03:00:00,146,2,144
Gansu,Mainland China,2020-05-08 03:00:00,139,2,137
Jilin,Mainland China,2020-05-08 03:00:00,113,1,104
Xinjiang Uygur,Mainland China,2020-05-08 03:00:00,76,3,73
Ningxia,Mainland China,2020-05-08 03:00:00,75,0,75
Macau,Macau,2020-05-08 03:00:00,45,0,40
Qinghai,Mainland China,2020-05-08 03:00:00,18,0,18
Xizang,Mainland China,2020-05-08 03:00:00,1,0,1
Comoros,Comoros,2020-05-08 03:00:00,8,1,0
Tajikistan,Tajikistan,2020-05-08 03:00:00,461,12,0
Yemen,Yemen,2020-05-08 03:00:00,25,5,1
Sao Tome and Principe,Sao Tome and Principe,2020-05-08 03:00:00,187,4,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,2020-05-08 03:00:00,1,0,0
South Sudan,South Sudan,2020-05-08 03:00:00,74,0,0
