name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-04-27 02:00:00,68128,4512,63616
Guangdong,Mainland China,2020-04-27 02:00:00,1587,8,1542
Henan,Mainland China,2020-04-14 01:00:00,1276,22,1254
Zhejiang,Mainland China,2020-04-27 03:00:00,1268,1,1258
Hong Kong,Hong Kong,2020-04-27 10:00:00,1037,4,772
Hunan,Mainland China,2020-04-18 02:00:00,1019,4,1015
Anhui,Mainland China,2020-04-24 02:00:00,991,6,985
Jiangxi,Mainland China,2020-04-10 02:00:00,937,1,936
Heilongjiang,Mainland China,2020-04-27 01:00:00,936,13,556
Shandong,Mainland China,2020-04-27 01:00:00,787,7,768
Jiangsu,Mainland China,2020-04-14 02:00:00,653,0,646
Chongqing,Mainland China,2020-04-24 02:00:00,579,6,573
Beijing,Mainland China,2020-04-27 03:00:00,593,9,525
Shanghai,Mainland China,2020-04-26 07:00:00,642,7,568
Sichuan,Mainland China,2020-04-24 02:00:00,561,3,558
Taiwan,Taiwan,2020-04-26 08:00:00,429,6,281
Fujian,Mainland China,2020-04-25 01:00:00,355,1,349
Hebei,Mainland China,2020-04-25 02:00:00,328,6,318
Shaanxi,Mainland China,2020-04-25 02:00:00,286,3,253
Guangxi,Mainland China,2020-04-01 18:00:00,254,2,252
Nei Mongol,Mainland China,2020-04-27 01:00:00,198,1,129
Shanxi,Mainland China,2020-04-26 00:00:00,197,0,157
Tianjin,Mainland China,2020-04-26 12:00:00,190,3,182
Yunnan,Mainland China,2020-04-25 01:00:00,185,2,180
Hainan,Mainland China,2020-03-24 05:00:00,168,6,162
Guizhou,Mainland China,2020-04-19 01:00:00,147,2,145
Liaoning,Mainland China,2020-04-20 01:00:00,146,2,143
Gansu,Mainland China,2020-04-16 14:00:00,139,2,137
Jilin,Mainland China,2020-04-27 01:00:00,110,1,99
Xinjiang Uygur,Mainland China,2020-03-09 01:00:00,76,3,73
Ningxia,Mainland China,2020-03-17 02:00:00,75,0,75
Macau,Macau,2020-04-26 15:00:00,45,0,31
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18
Xizang,Mainland China,2020-02-23 12:00:00,1,0,1
Yemen,Yemen,2020-04-18 00:00:00,1,0,0
Sao Tome and Principe,Sao Tome and Principe,2020-04-18 00:00:00,4,0,0
Saint Pierre and Miquelon,Saint Pierre and Miquelon,2020-04-18 00:00:00,1,0,0
South Sudan,South Sudan,2020-04-26 12:00:00,6,0,0
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-04-05 20:00:00,2,0,0
Malawi,Malawi,2020-04-26 12:00:00,34,3,4
Burundi,Burundi,2020-04-22 10:00:00,11,1,4
Sierra Leone,Sierra Leone,2020-04-26 15:00:00,93,4,10
Botswana,Botswana,2020-04-22 16:00:00,22,1,0
Anguilla,Anguilla,2020-04-02 17:00:00,3,0,0
Saint Barthelemy,Saint Barthelemy,2020-03-30 16:00:00,6,0,1
Bermuda,Bermuda,2020-04-26 00:00:00,109,5,39
Faroe Islands,Faroe Islands,2020-04-23 11:00:00,187,0,178
Gibraltar,Gibraltar,2020-04-27 01:00:00,141,0,131
Isle of Man,Isle of Man,2020-04-24 22:00:00,308,18,230
Saint Martin,Saint Martin,2020-04-22 03:00:00,38,2,19
Montserrat,Montserrat,2020-04-18 00:00:00,11,0,1
Mayotte,Mayotte,2020-04-26 15:00:00,401,4,144
New Caledonia,New Caledonia,2020-04-02 12:00:00,18,0,1
Sint Maarten,Sint Maarten,2020-04-26 18:00:00,74,13,33
Turks and Caicos Islands,Turks and Caicos Islands,2020-04-18 00:00:00,11,1,0
Republic of the Congo,Republic of the Congo,2020-04-25 13:00:00,200,6,19
Angola,Angola,2020-04-26 20:00:00,26,2,6
Benin,Benin,2020-04-26 21:00:00,64,1,33
Bahamas,Bahamas,2020-04-26 21:00:00,80,11,22
Belize,Belize,2020-04-18 00:00:00,18,2,0
Barbados,Barbados,2020-04-26 00:00:00,79,6,31
Central African Republic,Central African Republic,2020-04-26 12:00:00,19,0,10
Cabo Verde,Cabo Verde,2020-04-26 15:00:00,106,1,1
Djibouti,Djibouti,2020-04-26 15:00:00,1023,2,411
Dominica,Dominica,2020-04-18 00:00:00,16,0,8
Eritrea,Eritrea,2020-04-18 20:00:00,39,0,3
Fiji,Fiji,2020-04-20 11:00:00,18,0,3
Gambia,Gambia,2020-04-20 11:00:00,10,1,2
Guinea-Bissau,Guinea-Bissau,2020-04-26 18:00:00,53,1,3
Equatorial Guinea,Equatorial Guinea,2020-04-26 00:00:00,258,1,7
Grenada,Grenada,2020-04-26 00:00:00,18,0,7
Haiti,Haiti,2020-04-27 01:00:00,74,6,7
Kyrgyzstan,Kyrgyzstan,2020-04-26 12:00:00,682,8,370
Saint Kitts and Nevis,Saint Kitts and Nevis,2020-04-20 11:00:00,15,0,0
Laos,Laos,2020-04-12 13:00:00,19,0,0
Liberia,Liberia,2020-04-27 01:00:00,124,12,25
Libya,Libya,2020-04-25 13:00:00,61,2,18
Madagascar,Madagascar,2020-04-26 15:00:00,124,0,71
Mali,Mali,2020-04-26 18:00:00,389,23,112
Montenegro,Montenegro,2020-04-26 12:00:00,321,7,153
Mozambique,Mozambique,2020-04-26 15:00:00,76,0,12
Mauritius,Mauritius,2020-04-26 18:00:00,332,9,299
Niger,Niger,2020-04-27 01:00:00,696,29,350
Nicaragua,Nicaragua,2020-04-26 20:00:00,13,3,7
Papua New Guinea,Papua New Guinea,2020-04-22 10:00:00,8,0,0
El Salvador,El Salvador,2020-04-26 12:00:00,298,8,83
Somalia,Somalia,2020-04-26 18:00:00,436,23,10
Kosovo,Kosovo,2020-04-18 23:00:00,510,12,93
Syria,Syria,2020-04-26 18:00:00,43,3,14
Chad,Chad,2020-04-25 17:00:00,46,0,15
Timor-Leste,Timor-Leste,2020-04-25 13:00:00,24,0,2
Tanzania,Tanzania,2020-04-25 13:00:00,299,10,48
Uganda,Uganda,2020-04-27 01:00:00,79,0,46
Zambia,Zambia,2020-04-26 15:00:00,88,3,42
Zimbabwe,Zimbabwe,2020-04-26 00:00:00,31,4,2
Iran,Iran,2020-04-26 12:00:00,90481,5710,69657
France,France,2020-04-26,124575,22856,44903
Switzerland,Switzerland,2020-04-26 15:00:00,29061,1607,21300
United Kingdom,United Kingdom,2020-04-27 01:00:00,154037,20794,778
Netherlands,Netherlands,2020-04-26 18:00:00,38040,4491,6
Norway,Norway,2020-04-27 01:00:00,7527,201,32
Portugal,Portugal,2020-04-26 15:00:00,23864,903,1329
Sweden,Sweden,2020-04-26 15:00:00,18640,2194,1005
Australia,Australia,2020-04-27 01:00:00,6714,83,5541
Denmark,Denmark,2020-04-26 15:00:00,8575,422,5805
Malaysia,Malaysia,2020-04-26 12:00:00,5780,98,3862
Israel,Israel,2020-04-27 01:00:00,15443,201,6731
Turkey,Turkey,2020-04-26 18:00:00,110130,2805,29140
Czech Republic,Czech Republic,2020-04-27 01:00:00,7404,220,2545
Japan,Japan,2020-04-27 01:00:00,13441,372,1809
Ireland,Ireland,2020-04-26 18:00:00,19262,1087,9233
Pakistan,Pakistan,2020-04-26 20:00:00,13328,281,2936
Luxembourg,Luxembourg,2020-04-26 18:00:00,3723,88,3104
Ecuador,Ecuador,2020-04-24 20:00:00,18778,576,1366
Thailand,Thailand,2020-04-26 12:00:00,2922,51,2594
Finland,Finland,2020-04-26 12:00:00,4576,190,2500
Others,Japan (Diamond Princess),2020-03-03 03:00:00,706,6,10
Poland,Poland,2020-04-26 18:00:00,11617,535,2265
Iceland,Iceland,2020-04-26 15:00:00,1792,10,1608
Indonesia,Indonesia,2020-04-26 12:00:00,8882,743,1107
Romania,Romania,2020-04-26 12:00:00,11036,608,3054
Saudi Arabia,Saudi Arabia,2020-04-26 15:00:00,17522,139,2357
Singapore,Singapore,2020-04-26 12:00:00,13624,12,1002
Qatar,Qatar,2020-04-26 12:00:00,10287,10,1012
Philippines,Philippines,2020-04-26 12:00:00,7579,501,862
Slovenia,Slovenia,2020-04-26 12:00:00,1396,82,221
Russia,Russia,2020-04-26 12:00:00,80949,747,6767
South Africa,South Africa,2020-04-26 20:00:00,4546,87,1473
Estonia,Estonia,2020-04-26 12:00:00,1643,49,233
Bahrain,Bahrain,2020-04-26 20:00:00,2647,8,1189
Egypt,Egypt,2020-04-26 20:00:00,4534,317,1176
Mexico,Mexico,2020-04-27 01:00:00,14677,1351,8354
Croatia,Croatia,2020-04-26 15:00:00,2030,55,1103
Panama,Panama,2020-04-27 01:00:00,5779,165,338
Lebanon,Lebanon,2020-04-26 12:00:00,707,24,145
Iraq,Iraq,2020-04-26 18:00:00,1820,87,1263
Serbia,Serbia,2020-04-20 23:00:00,6630,125,870
Dominican Republic,Dominican Republic,2020-04-26 18:00:00,6135,278,910
Algeria,Algeria,2020-04-26 18:00:00,3382,425,1508
Armenia,Armenia,2020-04-26 12:00:00,1746,28,833
Kuwait,Kuwait,2020-04-26 12:00:00,3075,20,806
Bulgaria,Bulgaria,2020-04-26 15:00:00,1300,56,205
Slovakia,Slovakia,2020-04-26 12:00:00,1379,18,394
San Marino,San Marino,2020-04-26 12:00:00,538,41,64
United Arab Emirates,United Arab Emirates,2020-04-26 15:00:00,10349,76,1978
Latvia,Latvia,2020-04-26 12:00:00,812,12,267
Uruguay,Uruguay,2020-04-27 01:00:00,606,15,375
Hungary,Hungary,2020-04-26 12:00:00,2500,272,485
Lithuania,Lithuania,2020-04-26 12:00:00,1438,41,467
Costa Rica,Costa Rica,2020-04-26 20:00:00,695,6,264
North Macedonia,North Macedonia,2020-04-26 15:00:00,1386,61,500
Vietnam,Vietnam,2020-04-24 13:00:00,270,0,225
Andorra,Andorra,2020-04-26 00:00:00,738,40,344
Morocco,Morocco,2020-04-26 18:00:00,4065,161,593
Jordan,Jordan,2020-04-26 18:00:00,447,7,337
Cyprus,Cyprus,2020-04-26 18:00:00,817,14,148
Moldova,Moldova,2020-04-26 18:00:00,3408,96,895
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-04-26 12:00:00,1516,59,624
Malta,Malta,2020-04-25 13:00:00,448,4,249
Albania,Albania,2020-04-26 12:00:00,726,28,410
Brunei,Brunei,2020-04-19 12:00:00,138,1,115
Cambodia,Cambodia,2020-04-18 00:00:00,122,0,98
Sri Lanka,Sri Lanka,2020-04-26 20:00:00,523,7,120
Belarus,Belarus,2020-04-26 12:00:00,10463,72,1695
Tunisia,Tunisia,2020-04-27 01:00:00,949,38,216
Burkina Faso,Burkina Faso,2020-04-26 18:00:00,632,42,453
Venezuela,Venezuela,2020-04-27 01:00:00,325,10,137
New Zealand,New Zealand,2020-04-26 12:00:00,1470,18,1142
Azerbaijan,Azerbaijan,2020-04-26 15:00:00,1645,21,1139
Kazakhstan,Kazakhstan,2020-04-27 01:00:00,2717,25,682
Senegal,Senegal,2020-04-26 15:00:00,671,8,283
Guadeloupe,Guadeloupe,2020-04-24 11:00:00,149,12,82
Oman,Oman,2020-04-26 12:00:00,1998,10,333
Georgia (country),Georgia,2020-04-27 01:00:00,486,6,149
Trinidad and Tobago,Trinidad and Tobago,2020-04-21 23:00:00,115,8,28
Ukraine,Ukraine,2020-04-26 12:00:00,8617,209,840
Reunion,Reunion,2020-04-26 00:00:00,417,0,300
Uzbekistan,Uzbekistan,2020-04-26 15:00:00,1869,8,765
Cameroon,Cameroon,2020-04-26 15:00:00,1621,56,786
Martinique,Martinique,2020-04-26 01:00:00,175,14,77
Liechtenstein,Liechtenstein,2020-04-26 20:00:00,82,1,55
Afghanistan,Afghanistan,2020-04-26 12:00:00,1531,50,207
Palestine,Palestine,2020-04-26 20:00:00,342,2,92
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-04-26 12:00:00,442,28,50
Bangladesh,Bangladesh,2020-04-26 12:00:00,5416,145,122
Nigeria,Nigeria,2020-04-27 01:00:00,1273,40,239
Honduras,Honduras,2020-04-26 12:00:00,627,59,65
Bolivia,Bolivia,2020-04-27 03:00:00,950,50,80
Paraguay,Paraguay,2020-04-26 12:00:00,228,9,85
Cuba,Cuba,2020-04-26 18:00:00,1369,54,501
Ghana,Ghana,2020-04-26 15:00:00,1550,11,155
French Guiana,French Guiana,2020-04-25 13:00:00,111,1,87
Rwanda,Rwanda,2020-04-26 20:00:00,191,0,92
Guatemala,Guatemala,2020-04-27 03:00:00,500,15,49
Jamaica,Jamaica,2020-04-27 03:00:00,350,7,28
Togo,Togo,2020-04-26 21:00:00,98,6,62
Kenya,Kenya,2020-04-26 18:00:00,355,14,106
Cote d'Ivoire,Cote d'Ivoire,2020-04-27 01:00:00,1150,14,468
Maldives,Maldives,2020-04-26 21:00:00,214,0,17
Monaco,Monaco,2020-04-18 00:00:00,94,3,20
Ethiopia,Ethiopia,2020-04-26 12:00:00,123,3,41
Mongolia,Mongolia,2020-04-26 12:00:00,38,0,9
Guyana,Guyana,2020-04-26 12:00:00,74,8,12
Seychelles,Seychelles,2020-04-06 16:00:00,11,0,0
Suriname,Suriname,2020-04-01 11:00:00,10,0,0
Gabon,Gabon,2020-04-26 01:00:00,176,3,30
French Polynesia,French Polynesia,2020-04-22 03:00:00,57,0,35
Namibia,Namibia,2020-04-18 00:00:00,16,0,4
Bhutan,Bhutan,2020-04-23 11:00:00,7,0,3
Saint Lucia,Saint Lucia,2020-04-10 21:00:00,15,0,1
Sudan,Sudan,2020-04-26 15:00:00,237,21,20
Nepal,Nepal,2020-04-26 15:00:00,52,0,16
Guinea,Guinea,2020-04-26 00:00:00,996,7,208
Aruba,Aruba,2020-04-22 18:00:00,100,2,68
Jersey,Jersey,2020-03-14 18:00:00,2,0,0
Mauritania,Mauritania,2020-04-18 00:00:00,7,1,2
Antigua and Barbuda,Antigua and Barbuda,2020-04-22 10:00:00,24,3,7
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,2020-04-24 11:00:00,14,0,5
Curacao,Curacao,2020-04-25 13:00:00,16,1,11
Greenland,Greenland,2020-04-04 21:00:00,11,0,3
Guernsey,Guernsey,2020-03-13 13:00:00,1,0,0
Vatican City,Vatican City,2020-04-20 23:00:00,9,0,2
Cayman Islands,Cayman Islands,2020-04-25 13:00:00,70,1,8
India,India,2020-04-27 00:00:00,27890,881,6523
Canada,Canada,2020-04-27 00:00:00,46895,2560,17321
Italy,Italy,2020-04-26 18:00:00,198000,26644,64928
South Korea,South Korea,2020-04-27 03:00:00,10738,243,8764
Spain,Spain,2020-04-26 18:00:00,226629,23190,117727
Austria,Austria,2020-04-26 12:00:00,15225,542,12282
Belgium,Belgium,2020-04-26 12:00:00,46134,7094,10785
Greece,Greece,2020-04-26 17:00:00,2517,134,577
Chile,Chile,2020-04-26 17:00:00,13331,189,7024
Peru,Peru,2020-04-26 21:00:00,27517,728,8088
Argentina,Argentina,2020-04-27 02:00:00,3892,192,1107
Brazil,Brazil,2020-04-27 01:00:00,61888,4205,30152
Colombia,Colombia,2020-04-27 01:00:00,5379,244,1133
Germany,Germany,2020-04-27 01:00:00,158247,6046,112000
New York,USA,2020-04-27 03:00:00,293696,22365,32344
