name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-03-26 02:00:00,67801,3169,61201
Guangdong,Mainland China,2020-03-26 10:00:00,1448,8,1336
Henan,Mainland China,2020-03-26 03:00:00,1275,22,1250
Zhejiang,Mainland China,2020-03-26 03:00:00,1243,1,1222
Hunan,Mainland China,2020-03-22 18:00:00,1018,4,1014
Anhui,Mainland China,2020-03-09 01:00:00,990,6,984
Jiangxi,Mainland China,2020-03-22 18:00:00,936,1,934
Shandong,Mainland China,2020-03-26 08:00:00,771,7,752
Jiangsu,Mainland China,2020-03-26 02:00:00,640,0,631
Chongqing,Mainland China,2020-03-24 00:00:00,578,6,570
Sichuan,Mainland China,2020-03-25 07:00:00,547,3,536
Beijing,Mainland China,2020-03-26 07:00:00,566,8,406
Heilongjiang,Mainland China,2020-03-26 01:00:00,484,13,469
Shanghai,Mainland China,2020-03-26 08:00:00,451,5,331
Hebei,Mainland China,2020-03-22 18:00:00,319,6,310
Hong Kong,Hong Kong,2020-03-26 11:00:00,453,4,110
Fujian,Mainland China,2020-03-26 02:00:00,328,1,295
Guangxi,Mainland China,2020-03-22 18:00:00,254,2,250
Shaanxi,Mainland China,2020-03-26 03:00:00,253,3,242
Yunnan,Mainland China,2020-03-26 00:00:00,178,2,172
Taiwan,Taiwan,2020-03-26 08:00:00,252,2,29
Hainan,Mainland China,2020-03-24 05:00:00,168,6,162
Guizhou,Mainland China,2020-03-17 02:00:00,146,2,144
Tianjin,Mainland China,2020-03-26 05:00:00,151,3,133
Gansu,Mainland China,2020-03-26 00:00:00,136,2,121
Shanxi,Mainland China,2020-03-26 00:00:00,135,0,133
Liaoning,Mainland China,2020-03-26 06:00:00,128,2,124
Jilin,Mainland China,2020-03-26 00:00:00,95,1,92
Xinjiang Uygur,Mainland China,2020-03-09 01:00:00,76,3,73
Nei Mongol,Mainland China,2020-03-26 03:00:00,89,1,74
Ningxia,Mainland China,2020-03-17 02:00:00,75,0,75
Macau,Macau,2020-03-26 04:00:00,31,0,10
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18
Xizang,Mainland China,2020-02-12 07:00:00,1,0,1
Republic of the Congo,Republic of the Congo,2020-03-26 22:00:00,4,0,0
Angola,Angola,2020-03-26 22:00:00,4,0,0
Benin,Benin,2020-03-26 17:00:00,6,0,0
Bahamas,Bahamas,2020-03-27 01:00:00,9,0,1
Belize,Belize,2020-03-26 17:00:00,2,0,0
Barbados,Barbados,2020-03-27 01:00:00,24,0,0
Central African Republic,Central African Republic,2020-03-26 17:00:00,3,0,0
Cabo Verde,Cabo Verde,2020-03-27 01:00:00,5,1,0
Djibouti,Djibouti,2020-03-26 17:00:00,11,0,0
Dominica,Dominica,2020-03-26 17:00:00,11,0,0
Eritrea,Eritrea,2020-03-27 01:00:00,6,0,0
Fiji,Fiji,2020-03-26 17:00:00,5,0,0
Gambia,Gambia,2020-03-26 17:00:00,3,1,0
Guinea-Bissau,Guinea-Bissau,2020-03-26 17:00:00,2,0,0
Equatorial Guinea,Equatorial Guinea,2020-03-26 22:00:00,12,0,0
Grenada,Grenada,2020-03-27 01:00:00,7,0,0
Haiti,Haiti,2020-03-26 17:00:00,8,0,0
Kyrgyzstan,Kyrgyzstan,2020-03-26 17:00:00,44,0,0
Saint Kitts and Nevis,Saint Kitts and Nevis,2020-03-26 17:00:00,2,0,0
Laos,Laos,2020-03-26 17:00:00,6,0,0
Liberia,Liberia,2020-03-26 17:00:00,3,0,0
Libya,Libya,2020-03-26 17:00:00,1,0,0
Madagascar,Madagascar,2020-03-26 17:00:00,23,0,0
Mali,Mali,2020-03-26 22:00:00,4,0,0
Montenegro,Montenegro,2020-03-26 22:00:00,69,1,0
Mozambique,Mozambique,2020-03-26 22:00:00,7,0,0
Mauritius,Mauritius,2020-03-26 17:00:00,81,2,0
Niger,Niger,2020-03-27 01:00:00,10,1,0
Nicaragua,Nicaragua,2020-03-26 17:00:00,2,0,0
Papua New Guinea,Papua New Guinea,2020-03-26 17:00:00,1,0,0
El Salvador,El Salvador,2020-03-26 17:00:00,13,0,0
Somalia,Somalia,2020-03-26 17:00:00,2,0,0
Kosovo,Kosovo,2020-03-26 17:00:00,71,1,0
Syria,Syria,2020-03-26 17:00:00,5,0,0
Chad,Chad,2020-03-26 17:00:00,3,0,0
Timor-Leste,Timor-Leste,2020-03-26 17:00:00,1,0,0
Tanzania,Tanzania,2020-03-26 17:00:00,13,0,0
Uganda,Uganda,2020-03-26 17:00:00,14,0,0
Zambia,Zambia,2020-03-26 17:00:00,16,0,0
Zimbabwe,Zimbabwe,2020-03-26 17:00:00,3,1,0
Italy,Italy,2020-03-26 22:00:00,80589,8215,10361
Spain,Spain,2020-03-27 01:00:00,57786,4365,7015
Iran,Iran,2020-03-26 14:00:00,29406,2234,10457
France,France,2020-03-26,29155,1696,4948
South Korea,South Korea,2020-03-26 16:00:00,9241,131,4144
Switzerland,Switzerland,2020-03-26 22:00:00,11811,191,131
United Kingdom,United Kingdom,2020-03-26 22:00:00,11658,578,135
Netherlands,Netherlands,2020-03-26 16:00:00,7459,435,6
Austria,Austria,2020-03-27 01:00:00,6909,49,112
Belgium,Belgium,2020-03-26 16:00:00,6235,220,675
Norway,Norway,2020-03-27 01:00:00,3369,14,6
Portugal,Portugal,2020-03-26 16:00:00,3544,60,43
Sweden,Sweden,2020-03-26 17:00:00,2840,71,16
Australia,Australia,2020-03-26 16:00:00,2810,13,172
Denmark,Denmark,2020-03-26 16:00:00,1997,41,50
Malaysia,Malaysia,2020-03-26 16:00:00,2031,23,215
Israel,Israel,2020-03-26 22:00:00,2693,8,68
Turkey,Turkey,2020-03-26 22:00:00,3629,75,26
Czech Republic,Czech Republic,2020-03-26 22:00:00,1925,9,10
Japan,Japan,2020-03-26 17:00:00,1399,47,359
Ireland,Ireland,2020-03-26 22:00:00,1819,19,5
Pakistan,Pakistan,2020-03-27 01:00:00,1201,9,21
Luxembourg,Luxembourg,2020-03-26 22:00:00,1453,9,6
Ecuador,Ecuador,2020-03-27 01:00:00,1403,34,3
Thailand,Thailand,2020-03-26 16:00:00,1045,4,88
Finland,Finland,2020-03-26 16:00:00,958,5,10
Others,Japan (Diamond Princess),2020-03-03 03:00:00,706,6,10
Poland,Poland,2020-03-26 22:00:00,1221,16,7
Iceland,Iceland,2020-03-26 16:00:00,802,2,68
Indonesia,Indonesia,2020-03-26 16:00:00,893,78,35
Romania,Romania,2020-03-26 16:00:00,1029,18,94
Saudi Arabia,Saudi Arabia,2020-03-26 16:00:00,1012,3,33
Singapore,Singapore,2020-03-26 16:00:00,683,2,172
Qatar,Qatar,2020-03-26 22:00:00,549,0,43
Philippines,Philippines,2020-03-26 16:00:00,707,45,28
Slovenia,Slovenia,2020-03-26 17:00:00,577,6,10
Russia,Russia,2020-03-26 16:00:00,840,3,38
South Africa,South Africa,2020-03-26 17:00:00,927,0,12
Estonia,Estonia,2020-03-26 16:00:00,538,1,8
Bahrain,Bahrain,2020-03-26 22:00:00,458,4,204
Egypt,Egypt,2020-03-26 22:00:00,495,24,102
Mexico,Mexico,2020-03-26 16:00:00,475,6,4
Croatia,Croatia,2020-03-26 17:00:00,495,2,22
Panama,Panama,2020-03-27 01:00:00,674,9,2
Lebanon,Lebanon,2020-03-26 17:00:00,368,6,23
Iraq,Iraq,2020-03-26 16:00:00,382,36,105
Serbia,Serbia,2020-03-27 01:00:00,457,1,0
Dominican Republic,Dominican Republic,2020-03-26 22:00:00,488,10,3
Algeria,Algeria,2020-03-26 22:00:00,367,25,29
Armenia,Armenia,2020-03-26 16:00:00,290,1,18
