name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-03-08 02:00:00,67707,2986,45011
Guangdong,Mainland China,2020-03-07 01:00:00,1352,7,1233
Henan,Mainland China,2020-03-07 01:00:00,1272,22,1243
Zhejiang,Mainland China,2020-03-07 01:00:00,1215,1,1149
Hunan,Mainland China,2020-03-07 01:00:00,1018,4,959
Anhui,Mainland China,2020-03-07 01:00:00,990,6,979
Jiangxi,Mainland China,2020-03-07 01:00:00,935,1,916
Shandong,Mainland China,2020-03-07 01:00:00,758,6,625
Jiangsu,Mainland China,2020-03-07 01:00:00,631,0,601
Chongqing,Mainland China,2020-03-07 01:00:00,576,6,520
Sichuan,Mainland China,2020-03-07 01:00:00,539,3,448
Heilongjiang,Mainland China,2020-03-07 01:00:00,481,13,402
Beijing,Mainland China,2020-03-08 02:00:00,428,8,308
Shanghai,Mainland China,2020-03-07 01:00:00,342,3,306
Hebei,Mainland China,2020-03-07 01:00:00,318,6,305
Fujian,Mainland China,2020-03-07 01:00:00,296,1,284
Guangxi,Mainland China,2020-03-07 01:00:00,252,2,219
Shaanxi,Mainland China,2020-03-07 01:00:00,245,1,226
Yunnan,Mainland China,2020-03-07 01:00:00,174,2,170
Hainan,Mainland China,2020-03-07 01:00:00,168,6,158
Guizhou,Mainland China,2020-03-07 01:00:00,146,2,115
Tianjin,Mainland China,2020-03-07 01:00:00,136,3,128
Shanxi,Mainland China,2020-03-07 01:00:00,133,0,126
Liaoning,Mainland China,2020-03-07 01:00:00,125,1,106
Gansu,Mainland China,2020-03-08 02:00:00,120,2,87
Hong Kong,Hong Kong,2020-03-08 02:00:00,109,2,55
Jilin,Mainland China,2020-03-07 01:00:00,93,1,90
Xinjiang Uygur,Mainland China,2020-03-07 01:00:00,76,3,71
Nei Mongol,Mainland China,2020-03-07 01:00:00,75,1,65
Ningxia,Mainland China,2020-03-07 01:00:00,75,0,71
Taiwan,Taiwan,2020-03-07 01:00:00,45,1,12
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18
Macau,Macau,2020-03-07 01:00:00,10,0,10
Xizang,Mainland China,2020-02-12 07:00:00,1,0,1
Saint Barthelemy,Saint Barthelemy,2020-03-04 03:00:00,3,0,0
Faroe Islands,Faroe Islands,2020-03-04 13:00:00,1,0,0
Gibraltar,Gibraltar,2020-03-04 14:00:00,1,0,0
South Korea,South Korea,2020-03-08 04:00:00,7134,50,118
Italy,Italy,2020-03-07 18:30:00,5883,233,589
Iran,Iran,2020-03-07 18:30:00,5823,145,1669
France,France,2020-03-07,949,16,12
Germany,Germany,2020-03-07 21:00:00,836,0,16
Others,Japan (Diamond Princess),2020-03-03 03:00:00,706,6,10
Japan,Japan,2020-03-07 18:30:00,461,6,76
Spain,Spain,2020-03-08 04:00:00,525,10,30
Switzerland,Switzerland,2020-03-07 18:30:00,268,1,3
United Kingdom,United Kingdom,2020-03-08 04:00:00,209,2,18
Netherlands,Netherlands,2020-03-07 18:30:00,188,1,1
Belgium,Belgium,2020-03-07 18:30:00,169,0,1
Sweden,Sweden,2020-03-07 18:30:00,161,0,0
Norway,Norway,2020-03-07 20:00:00,156,0,0
Singapore,Singapore,2020-03-07 18:30:00,138,0,82
Malaysia,Malaysia,2020-03-07 18:30:00,93,0,23
Bahrain,Bahrain,2020-03-07 18:30:00,85,0,4
Austria,Austria,2020-03-08 04:00:00,81,0,0
Greece,Greece,2020-03-07 20:00:00,66,0,0
Australia,Australia,2020-03-07 18:30:00,63,2,21
Kuwait,Kuwait,2020-03-07 18:30:00,61,0,0
Canada,Canada,2020-03-07 20:00:00,60,0,6
Iraq,Iraq,2020-03-07 18:30:00,54,4,0
Thailand,Thailand,2020-03-07 15:00:00,50,1,31
