name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-05-18 03:00:00,68134,4512,63616
Guangdong,Mainland China,2020-05-18 03:00:00,1590,8,1579
Henan,Mainland China,2020-05-18 03:00:00,1276,22,1254
Zhejiang,Mainland China,2020-05-18 03:00:00,1268,1,1267
Hong Kong,Hong Kong,2020-05-18 03:00:00,1055,4,1024
Hunan,Mainland China,2020-05-18 03:00:00,1019,4,1015
Anhui,Mainland China,2020-05-18 03:00:00,991,6,985
Jiangxi,Mainland China,2020-05-18 03:00:00,937,1,936
Heilongjiang,Mainland China,2020-05-18 03:00:00,945,13,932
Shandong,Mainland China,2020-05-18 03:00:00,788,7,780
Jiangsu,Mainland China,2020-05-18 03:00:00,653,0,653
Chongqing,Mainland China,2020-05-18 03:00:00,579,6,573
Beijing,Mainland China,2020-05-18 03:00:00,593,9,578
Shanghai,Mainland China,2020-05-18 03:00:00,666,7,641
Sichuan,Mainland China,2020-05-18 03:00:00,561,3,558
Taiwan,Taiwan,2020-05-18 03:00:00,440,7,395
Fujian,Mainland China,2020-05-18 03:00:00,356,1,355
Hebei,Mainland China,2020-05-18 03:00:00,328,6,322
Shaanxi,Mainland China,2020-05-18 03:00:00,308,3,301
Guangxi,Mainland China,2020-05-18 03:00:00,254,2,252
Nei Mongol,Mainland China,2020-05-18 03:00:00,213,1,196
Shanxi,Mainland China,2020-05-18 03:00:00,198,0,198
Tianjin,Mainland China,2020-05-18 03:00:00,192,3,187
Yunnan,Mainland China,2020-05-18 03:00:00,185,2,183
Hainan,Mainland China,2020-05-18 03:00:00,169,6,162
Guizhou,Mainland China,2020-05-18 03:00:00,147,2,145
Liaoning,Mainland China,2020-05-18 03:00:00,149,2,144
Gansu,Mainland China,2020-05-18 03:00:00,139,2,137
Jilin,Mainland China,2020-05-18 03:00:00,146,2,122
Xinjiang Uygur,Mainland China,2020-05-18 03:00:00,76,3,73
Ningxia,Mainland China,2020-05-18 03:00:00,75,0,75
Macau,Macau,2020-05-18 03:00:00,45,0,44
Qinghai,Mainland China,2020-05-18 03:00:00,18,0,18
Xizang,Mainland China,2020-05-18 03:00:00,1,0,1
Comoros,Comoros,2020-05-18 03:00:00,11,1,3
Tajikistan,Tajikistan,2020-05-18 03:00:00,1524,39,0
Yemen,Yemen,2020-05-18 03:00:00,128,20,1
Sao Tome and Principe,Sao Tome and Principe,2020-05-18 03:00:00,235,7,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,2020-05-18 03:00:00,1,0,1
South Sudan,South Sudan,2020-05-18 03:00:00,290,4,4
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),2020-04-05 20:00:00,2,0,0
Malawi,Malawi,2020-05-18 03:00:00,70,3,27
Burundi,Burundi,2020-05-18 03:00:00,23,1,15
Sierra Leone,Sierra Leone,2020-05-18 03:00:00,505,32,141
Botswana,Botswana,2020-05-18 03:00:00,25,1,17
Anguilla,Anguilla,2020-05-18 03:00:00,3,0,3
Saint Barthelemy,Saint Barthelemy,2020-05-18 03:00:00,6,0,6
Bermuda,Bermuda,2020-05-18 03:00:00,123,9,73
Faroe Islands,Faroe Islands,2020-05-18 03:00:00,187,0,187
Gibraltar,Gibraltar,2020-05-14 03:00:00,148,0,144
Isle of Man,Isle of Man,2020-05-18 03:00:00,335,24,285
Saint Martin,Saint Martin,2020-05-18 03:00:00,39,3,30
Montserrat,Montserrat,2020-05-18 03:00:00,11,1,10
Mayotte,Mayotte,2020-05-18 03:00:00,1342,18,627
New Caledonia,New Caledonia,2020-05-18 03:00:00,18,0,18
Sint Maarten,Sint Maarten,2020-05-18 03:00:00,77,15,54
Turks and Caicos Islands,Turks and Caicos Islands,2020-05-18 03:00:00,12,1,10
Republic of the Congo,Republic of the Congo,2020-05-18 03:00:00,391,15,87
Angola,Angola,2020-05-18 03:00:00,48,2,17
Benin,Benin,2020-05-18 03:00:00,339,2,83
Bahamas,Bahamas,2020-05-18 03:00:00,96,11,42
Belize,Belize,2020-05-18 03:00:00,18,2,16
Barbados,Barbados,2020-05-18 03:00:00,88,7,68
Central African Republic,Central African Republic,2020-05-18 03:00:00,327,0,13
Cabo Verde,Cabo Verde,2020-05-18 03:00:00,328,3,84
Djibouti,Djibouti,2020-05-18 03:00:00,1401,4,972
Dominica,Dominica,2020-05-18 03:00:00,16,0,16
Eritrea,Eritrea,2020-05-18 03:00:00,39,0,39
Fiji,Fiji,2020-05-18 03:00:00,18,0,15
Gambia,Gambia,2020-05-18 03:00:00,23,1,12
Guinea-Bissau,Guinea-Bissau,2020-05-18 03:00:00,990,4,26
Equatorial Guinea,Equatorial Guinea,2020-05-18 03:00:00,594,7,22
Grenada,Grenada,2020-05-18 03:00:00,22,0,14
Haiti,Haiti,2020-05-18 03:00:00,456,20,21
Kyrgyzstan,Kyrgyzstan,2020-05-18 03:00:00,1138,14,804
Saint Kitts and Nevis,Saint Kitts and Nevis,2020-05-18 03:00:00,15,0,14
Laos,Laos,2020-05-18 03:00:00,19,0,14
Liberia,Liberia,2020-05-18 03:00:00,226,21,120
Libya,Libya,2020-05-18 03:00:00,65,3,35
Madagascar,Madagascar,2020-05-18 03:00:00,304,1,114
Mali,Mali,2020-05-18 03:00:00,860,52,494
Montenegro,Montenegro,2020-05-18 03:00:00,324,9,311
Mozambique,Mozambique,2020-05-18 03:00:00,137,0,44
Mauritius,Mauritius,2020-04-27 17:00:00,334,9,302
Niger,Niger,2020-05-18 03:00:00,904,54,698
Nicaragua,Nicaragua,2020-05-18 03:00:00,25,8,7
Papua New Guinea,Papua New Guinea,2020-05-18 03:00:00,8,0,8
El Salvador,El Salvador,2020-05-18 03:00:00,1338,30,464
Somalia,Somalia,2020-05-18 03:00:00,1421,56,152
Kosovo,Kosovo,2020-05-18 03:00:00,955,29,691
Syria,Syria,2020-05-18 03:00:00,58,3,36
Chad,Chad,2020-05-18 03:00:00,503,53,117
Timor-Leste,Timor-Leste,2020-05-18 03:00:00,24,0,24
Tanzania,Tanzania,2020-05-18 03:00:00,509,21,183
Uganda,Uganda,2020-05-18 03:00:00,227,0,63
