name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-03-11 01:30:00,67773,3046,49056
Guangdong,Mainland China,2020-03-11 02:00:00,1353,8,1282
Henan,Mainland China,2020-03-10 01:00:00,1272,22,1249
Zhejiang,Mainland China,2020-03-11 03:00:00,1215,1,1193
Hunan,Mainland China,2020-03-11 01:00:00,1018,4,995
Anhui,Mainland China,2020-03-09 01:00:00,990,6,984
Jiangxi,Mainland China,2020-03-11 03:00:00,935,1,932
Shandong,Mainland China,2020-03-11 03:00:00,759,6,721
Jiangsu,Mainland China,2020-03-11 01:00:00,631,0,627
Chongqing,Mainland China,2020-03-11 01:00:00,576,6,547
Sichuan,Mainland China,2020-03-11 01:00:00,539,3,484
Heilongjiang,Mainland China,2020-03-11 00:30:00,482,13,435
Beijing,Mainland China,2020-03-11 01:00:00,435,8,326
Shanghai,Mainland China,2020-03-10 14:00:00,344,3,319
Hebei,Mainland China,2020-03-10 02:00:00,318,6,307
Fujian,Mainland China,2020-03-09 01:00:00,296,1,295
Guangxi,Mainland China,2020-03-11 01:00:00,252,2,237
Shaanxi,Mainland China,2020-03-10 02:00:00,245,1,227
Yunnan,Mainland China,2020-03-09 01:00:00,174,2,170
Hainan,Mainland China,2020-03-09 01:00:00,168,6,159
Guizhou,Mainland China,2020-03-11 03:00:00,146,2,133
Tianjin,Mainland China,2020-03-11 01:00:00,136,3,131
Shanxi,Mainland China,2020-03-11 01:00:00,133,0,131
Liaoning,Mainland China,2020-03-11 01:00:00,125,1,111
Gansu,Mainland China,2020-03-10 15:00:00,125,2,88
Hong Kong,Hong Kong,2020-03-11 03:00:00,120,3,65
Jilin,Mainland China,2020-03-10 02:00:00,93,1,91
Xinjiang Uygur,Mainland China,2020-03-09 01:00:00,76,3,73
Nei Mongol,Mainland China,2020-03-10 02:00:00,75,1,70
Ningxia,Mainland China,2020-03-09 01:00:00,75,0,71
Taiwan,Taiwan,2020-03-11 01:00:00,47,1,17
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18
Macau,Macau,2020-03-07 01:00:00,10,0,10
Xizang,Mainland China,2020-02-12 07:00:00,1,0,1
Saint Barthelemy,Saint Barthelemy,2020-03-09 11:00:00,3,0,0
Faroe Islands,Faroe Islands,2020-03-08 06:00:00,2,0,0
