name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-03-19 03:00:00,67800,3130,57678
Guangdong,Mainland China,2020-03-19 03:00:00,1378,8,1318
Henan,Mainland China,2020-03-17 02:00:00,1273,22,1250
Zhejiang,Mainland China,2020-03-19 03:00:00,1233,1,1217
Hunan,Mainland China,2020-03-14 09:00:00,1018,4,1014
Anhui,Mainland China,2020-03-09 01:00:00,990,6,984
Jiangxi,Mainland China,2020-03-13 02:00:00,935,1,934
Shandong,Mainland China,2020-03-19 03:00:00,761,7,747
Jiangsu,Mainland China,2020-03-15 02:00:00,631,0,631
Chongqing,Mainland China,2020-03-16 02:00:00,576,6,570
Sichuan,Mainland China,2020-03-19 03:00:00,540,3,531
Heilongjiang,Mainland China,2020-03-19 03:00:00,483,13,460
Beijing,Mainland China,2020-03-19 03:00:00,479,8,379
Shanghai,Mainland China,2020-03-19 03:00:00,363,3,326
Hebei,Mainland China,2020-03-13 02:00:00,318,6,310
Fujian,Mainland China,2020-03-09 01:00:00,296,1,295
Guangxi,Mainland China,2020-03-18 02:00:00,253,2,250
Shaanxi,Mainland China,2020-03-18 04:00:00,246,3,237
Yunnan,Mainland China,2020-03-17 02:00:00,176,2,172
Hainan,Mainland China,2020-03-17 02:00:00,168,6,161
Hong Kong,Hong Kong,2020-03-19 03:00:00,192,4,95
Guizhou,Mainland China,2020-03-17 02:00:00,146,2,144
Tianjin,Mainland China,2020-03-17 02:00:00,136,3,133
Shanxi,Mainland China,2020-03-15 02:00:00,133,0,133
Gansu,Mainland China,2020-03-17 02:00:00,133,2,91
Liaoning,Mainland China,2020-03-18 02:00:00,125,1,122
Jilin,Mainland China,2020-03-16 02:00:00,93,1,92
Xinjiang Uygur,Mainland China,2020-03-09 01:00:00,76,3,73
Nei Mongol,Mainland China,2020-03-19 03:00:00,75,1,74
Ningxia,Mainland China,2020-03-17 02:00:00,75,0,75
Taiwan,Taiwan,2020-03-18 07:13:12,100,1,22
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18
Macau,Macau,2020-03-19 02:00:00,17,0,10
Xizang,Mainland China,2020-02-12 07:00:00,1,0,1
Benin,Benin,2020-03-18 15:00:00,2,0,0
Barbados,Barbados,2020-03-18 07:00:00,2,0,0
Central African Republic,Central African Republic,2020-03-16 04:00:00,1,0,0
Republic of the Congo,Republic of the Congo,2020-03-16 15:00:00,1,0,0
Djibouti,Djibouti,2020-03-18 13:00:00,1,0,0
Gambia,Gambia,2020-03-18 15:00:00,1,0,0
Equatorial Guinea,Equatorial Guinea,2020-03-18 15:00:00,4,0,0
Kyrgyzstan,Kyrgyzstan,2020-03-18 12:00:00,3,0,0
Liberia,Liberia,2020-03-18 04:00:00,2,0,0
Montenegro,Montenegro,2020-03-19 02:00:00,2,0,0
Mauritius,Mauritius,2020-03-19 03:00:00,3,0,0
Mayotte,Mayotte,2020-03-18 03:00:00,3,0,0
Somalia,Somalia,2020-03-18 01:00:00,1,0,0
Kosovo,Kosovo,2020-03-15 19:00:00,2,0,0
Tanzania,Tanzania,2020-03-18 12:00:00,3,0,0
Zambia,Zambia,2020-03-19 02:00:00,2,0,0
Italy,Italy,2020-03-18 18:00:00,35713,2978,4025
Iran,Iran,2020-03-18 13:00:00,17361,1135,5389
Spain,Spain,2020-03-19 02:30:00,14769,638,1081
Germany,Germany,2020-03-18 21:00:00,12327,28,105
South Korea,South Korea,2020-03-19 02:30:00,8565,91,1540
France,France,2020-03-18,9134,264,1000
Switzerland,Switzerland,2020-03-19 03:00:00,3067,33,15
Netherlands,Netherlands,2020-03-19 02:00:00,2056,59,2
United Kingdom,United Kingdom,2020-03-19 03:00:00,2644,104,67
Austria,Austria,2020-03-18 15:00:00,1646,4,9
Norway,Norway,2020-03-19 03:00:00,1591,6,1
Belgium,Belgium,2020-03-18 15:00:00,1486,14,31
Sweden,Sweden,2020-03-19 03:00:00,1301,10,16
Denmark,Denmark,2020-03-18 21:00:00,1115,4,1
Japan,Japan,2020-03-18 15:00:00,916,29,191
Others,Japan (Diamond Princess),2020-03-03 03:00:00,706,6,10
Malaysia,Malaysia,2020-03-18 15:00:00,790,2,60
Czech Republic,Czech Republic,2020-03-19 03:00:00,522,0,3
Australia,Australia,2020-03-18 15:00:00,568,6,23
Portugal,Portugal,2020-03-19 03:00:00,642,2,3
Qatar,Qatar,2020-03-18 20:00:00,452,0,4
Canada,Canada,2020-03-19 03:00:00,727,9,11
Greece,Greece,2020-03-19 00:00:00,414,5,8
Israel,Israel,2020-03-17 23:00:00,337,0,11
Finland,Finland,2020-03-19 03:00:00,359,0,10
Slovenia,Slovenia,2020-03-19 03:00:00,286,1,0
Singapore,Singapore,2020-03-18 14:00:00,313,0,114
Brazil,Brazil,2020-03-19 01:00:00,428,2,2
Poland,Poland,2020-03-19 03:00:00,287,5,13
Pakistan,Pakistan,2020-03-19 03:00:00,307,2,13
Bahrain,Bahrain,2020-03-18 13:00:00,256,1,88
Estonia,Estonia,2020-03-18 11:00:00,258,0,1
Ireland,Ireland,2020-03-19 03:00:00,366,2,5
Iceland,Iceland,2020-03-18 13:00:00,250,1,5
Chile,Chile,2020-03-18 16:00:00,238,0,0
Egypt,Egypt,2020-03-19 03:00:00,210,6,32
Philippines,Philippines,2020-03-18 11:00:00,202,19,5
Romania,Romania,2020-03-18 17:00:00,260,0,19
Thailand,Thailand,2020-03-18 11:00:00,212,1,42
Indonesia,Indonesia,2020-03-18 11:00:00,227,19,11
Saudi Arabia,Saudi Arabia,2020-03-19 03:00:00,238,0,6
Iraq,Iraq,2020-03-18 13:00:00,164,12,43
India,India,2020-03-19 03:00:00,169,3,14
Luxembourg,Luxembourg,2020-03-18 11:00:00,203,2,0
Kuwait,Kuwait,2020-03-18 11:00:00,142,0,15
Lebanon,Lebanon,2020-03-19 03:00:00,133,4,4
Peru,Peru,2020-03-17 23:00:00,117,0,1
Russia,Russia,2020-03-18 13:00:00,147,0,8
San Marino,San Marino,2020-03-18 03:00:00,119,11,4
United Arab Emirates,United Arab Emirates,2020-03-18 03:00:00,113,0,26
Mexico,Mexico,2020-03-18 11:00:00,93,0,4
Armenia,Armenia,2020-03-18 11:00:00,84,0,1
Slovakia,Slovakia,2020-03-18 15:00:00,105,1,0
Panama,Panama,2020-03-19 03:00:00,109,1,0
Argentina,Argentina,2020-03-18 18:00:00,79,2,16
Bulgaria,Bulgaria,2020-03-18 16:00:00,92,2,0
Vietnam,Vietnam,2020-03-18 16:00:00,75,0,16
Colombia,Colombia,2020-03-19 01:00:00,93,0,1
Serbia,Serbia,2020-03-19 03:00:00,89,0,1
Croatia,Croatia,2020-03-19 03:00:00,89,0,5
South Africa,South Africa,2020-03-18 11:00:00,116,0,0
Algeria,Algeria,2020-03-19 02:00:00,74,7,12
Ecuador,Ecuador,2020-03-19 03:00:00,168,3,0
Brunei,Brunei,2020-03-18 12:00:00,68,0,0
Albania,Albania,2020-03-18 13:00:00,59,2,0
Hungary,Hungary,2020-03-18 12:00:00,58,1,2
Latvia,Latvia,2020-03-18 12:00:00,71,0,1
Turkey,Turkey,2020-03-19 02:00:00,191,2,0
Cyprus,Cyprus,2020-03-19 03:00:00,58,0,0
Sri Lanka,Sri Lanka,2020-03-19 03:00:00,51,0,3
Costa Rica,Costa Rica,2020-03-19 03:00:00,69,1,0
Andorra,Andorra,2020-03-19 02:00:00,53,0,1
Morocco,Morocco,2020-03-18 21:00:00,54,2,1
Malta,Malta,2020-03-19 03:00:00,48,0,2
Belarus,Belarus,2020-03-18 12:00:00,51,0,5
Georgia (country),Georgia,2020-03-18 12:00:00,38,0,1
Jordan,Jordan,2020-03-19 03:00:00,56,0,1
Kazakhstan,Kazakhstan,2020-03-18 12:00:00,35,0,0
Venezuela,Venezuela,2020-03-18 12:00:00,36,0,0
Cambodia,Cambodia,2020-03-18 12:00:00,35,0,1
Palestine,Palestine,2020-03-13 13:00:00,31,0,0
Moldova,Moldova,2020-03-19 03:00:00,36,1,1
Uruguay,Uruguay,2020-03-19 03:00:00,79,0,0
Azerbaijan,Azerbaijan,2020-03-17 13:00:00,28,1,6
Senegal,Senegal,2020-03-18 12:00:00,31,0,2
North Macedonia,North Macedonia,2020-03-19 03:00:00,42,0,1
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-03-18 13:00:00,38,0,2
