name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-03-09 01:00:00,67743,3007,46433
Guangdong,Mainland China,2020-03-09 01:00:00,1352,7,1250
Henan,Mainland China,2020-03-09 01:00:00,1272,22,1247
Zhejiang,Mainland China,2020-03-09 01:00:00,1215,1,1169
Hunan,Mainland China,2020-03-09 01:00:00,1018,4,965
Anhui,Mainland China,2020-03-09 01:00:00,990,6,984
Jiangxi,Mainland China,2020-03-09 01:00:00,935,1,918
Shandong,Mainland China,2020-03-09 01:00:00,758,6,647
Jiangsu,Mainland China,2020-03-09 01:00:00,631,0,610
Chongqing,Mainland China,2020-03-09 01:00:00,576,6,527
Sichuan,Mainland China,2020-03-09 01:00:00,539,3,465
Heilongjiang,Mainland China,2020-03-09 01:00:00,481,13,421
Beijing,Mainland China,2020-03-08 02:00:00,428,8,308
Shanghai,Mainland China,2020-03-09 01:00:00,342,3,314
Hebei,Mainland China,2020-03-09 01:00:00,318,6,307
Fujian,Mainland China,2020-03-09 01:00:00,296,1,295
Guangxi,Mainland China,2020-03-09 01:00:00,252,2,230
Shaanxi,Mainland China,2020-03-09 01:00:00,245,1,227
Yunnan,Mainland China,2020-03-09 01:00:00,174,2,170
Hainan,Mainland China,2020-03-09 01:00:00,168,6,159
Guizhou,Mainland China,2020-03-09 01:00:00,146,2,123
Tianjin,Mainland China,2020-03-09 01:00:00,136,3,129
Shanxi,Mainland China,2020-03-09 01:00:00,133,0,126
Liaoning,Mainland China,2020-03-09 01:00:00,125,1,109
Gansu,Mainland China,2020-03-08 17:00:00,124,2,87
Hong Kong,Hong Kong,2020-03-08 14:00:00,114,3,59
Jilin,Mainland China,2020-03-09 01:00:00,93,1,90
Xinjiang Uygur,Mainland China,2020-03-09 01:00:00,76,3,73
Nei Mongol,Mainland China,2020-03-09 01:00:00,75,1,70
Ningxia,Mainland China,2020-03-09 01:00:00,75,0,71
Taiwan,Taiwan,2020-03-09 01:00:00,45,1,15
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18
Macau,Macau,2020-03-07 01:00:00,10,0,10
Xizang,Mainland China,2020-02-12 07:00:00,1,0,1
Saint Barthelemy,Saint Barthelemy,2020-03-04 03:00:00,3,0,0
Faroe Islands,Faroe Islands,2020-03-08 06:00:00,2,0,0
Gibraltar,Gibraltar,2020-03-04 14:00:00,1,0,0
Italy,Italy,2020-03-08 18:30:00,7375,366,622
South Korea,South Korea,2020-03-09 02:00:00,7382,51,166
Iran,Iran,2020-03-08 13:00:00,6566,194,2134
France,France,2020-03-08,1126,19,12
Germany,Germany,2020-03-08 21:00:00,1065,0,16
Spain,Spain,2020-03-08 22:00:00,673,17,30
Others,Japan (Diamond Princess),2020-03-03 03:00:00,706,6,10
Japan,Japan,2020-03-08 16:30:00,502,7,80
Switzerland,Switzerland,2020-03-08 20:00:00,337,2,3
United Kingdom,United Kingdom,2020-03-09 02:00:00,278,3,18
Netherlands,Netherlands,2020-03-08 14:00:00,265,3,1
Sweden,Sweden,2020-03-08 14:00:00,203,0,0
Belgium,Belgium,2020-03-07 20:30:00,200,0,1
Norway,Norway,2020-03-08 22:00:00,176,0,0
Singapore,Singapore,2020-03-08 14:00:00,150,0,82
Austria,Austria,2020-03-08 13:00:00,104,0,0
Malaysia,Malaysia,2020-03-08 18:30:00,99,0,24
Bahrain,Bahrain,2020-03-07 18:30:00,85,0,4
Australia,Australia,2020-03-08 13:00:00,76,4,21
Greece,Greece,2020-03-08 20:00:00,73,0,0
Kuwait,Kuwait,2020-03-08 18:30:00,64,0,1
Canada,Canada,2020-03-08 20:30:00,66,0,8
Iraq,Iraq,2020-03-08 22:00:00,60,6,0
Thailand,Thailand,2020-03-07 15:00:00,50,1,31
Iceland,Iceland,2020-03-07 18:30:00,50,0,0
Egypt,Egypt,2020-03-09 02:00:00,49,1,12
United Arab Emirates,United Arab Emirates,2020-03-07 18:30:00,45,0,7
India,India,2020-03-08 13:00:00,39,0,3
Israel,Israel,2020-03-09 01:00:00,39,0,2
San Marino,San Marino,2020-03-08 18:30:00,36,1,0
Denmark,Denmark,2020-03-08 18:30:00,35,0,1
Lebanon,Lebanon,2020-03-08 20:00:00,32,0,1
Czech Republic,Czech Republic,2020-03-08 20:00:00,31,0,0
Vietnam,Vietnam,2020-03-08 20:00:00,30,0,16
Portugal,Portugal,2020-03-08 20:00:00,30,0,0
Finland,Finland,2020-03-08 13:00:00,23,0,1
Palestine,Palestine,2020-03-07 15:00:00,22,0,0
Brazil,Brazil,2020-03-08 20:00:00,20,0,0
Ireland,Ireland,2020-03-08 22:00:00,21,0,0
Algeria,Algeria,2020-03-08 13:00:00,19,0,0
Oman,Oman,2020-03-05 20:30:00,16,0,2
Russia,Russia,2020-03-08 22:00:00,17,0,2
Romania,Romania,2020-03-08 20:00:00,15,0,0
Qatar,Qatar,2020-03-08 20:00:00,15,0,0
Ecuador,Ecuador,2020-03-08 13:00:00,14,0,0
Georgia (country),Georgia,2020-03-08 13:00:00,13,0,0
Slovenia,Slovenia,2020-03-08 18:00:00,16,0,0
Croatia,Croatia,2020-03-07 15:00:00,12,0,0
Saudi Arabia,Saudi Arabia,2020-03-08 13:00:00,11,0,0
Estonia,Estonia,2020-03-06 14:00:00,10,0,0
Philippines,Philippines,2020-03-08 20:00:00,10,1,1
Azerbaijan,Azerbaijan,2020-03-07 15:00:00,9,0,0
Argentina,Argentina,2020-03-09 01:00:00,12,1,0
Chile,Chile,2020-03-09 01:00:00,10,0,0
Poland,Poland,2020-03-08 22:00:00,11,0,0
Pakistan,Pakistan,2020-03-08 05:00:00,6,0,1
Mexico,Mexico,2020-03-08 20:30:00,7,0,0
Peru,Peru,2020-03-09 01:00:00,7,0,0
Belarus,Belarus,2020-03-04 09:00:00,6,0,0
