name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-02-26 03:00:00,65187,2615,20912
Guangdong,Mainland China,2020-02-26 03:00:00,1347,7,841
Henan,Mainland China,2020-02-26 01:00:00,1271,19,1023
Zhejiang,Mainland China,2020-02-26 03:00:00,1205,1,814
Hunan,Mainland China,2020-02-26 01:00:00,1016,4,779
Anhui,Mainland China,2020-02-26 01:00:00,989,6,764
Jiangxi,Mainland China,2020-02-26 03:00:00,934,1,719
Shandong,Mainland China,2020-02-26 01:00:00,756,6,357
Jiangsu,Mainland China,2020-02-26 01:00:00,631,0,463
Chongqing,Mainland China,2020-02-26 01:00:00,576,6,372
Sichuan,Mainland China,2020-02-26 01:00:00,531,3,292
Heilongjiang,Mainland China,2020-02-26 01:00:00,480,12,245
Beijing,Mainland China,2020-02-26 01:00:00,400,4,235
Shanghai,Mainland China,2020-02-25 14:00:00,336,3,268
Hebei,Mainland China,2020-02-26 01:00:00,312,6,248
Fujian,Mainland China,2020-02-26 01:00:00,294,1,205
Guangxi,Mainland China,2020-02-26 01:00:00,252,2,138
Shaanxi,Mainland China,2020-02-26 01:00:00,245,1,186
Yunnan,Mainland China,2020-02-25 14:00:00,174,2,129
Hainan,Mainland China,2020-02-26 01:00:00,168,5,124
Guizhou,Mainland China,2020-02-26 03:00:00,146,2,104
Tianjin,Mainland China,2020-02-25 14:00:00,135,3,91
Shanxi,Mainland China,2020-02-25 19:30:00,133,0,98
Liaoning,Mainland China,2020-02-26 01:00:00,121,1,88
Jilin,Mainland China,2020-02-26 01:00:00,93,1,63
Gansu,Mainland China,2020-02-24 14:00:00,91,2,80
Hong Kong,Hong Kong,2020-02-26 03:00:00,85,2,18
Xinjiang Uygur,Mainland China,2020-02-25 03:00:00,76,2,30
Nei Mongol,Mainland China,2020-02-26 01:00:00,75,0,35
Ningxia,Mainland China,2020-02-26 03:00:00,71,0,61
Taiwan,Taiwan,2020-02-25 14:00:00,31,1,5
Qinghai,Mainland China,2020-02-21 03:00:00,18,0,18
Macau,Macau,2020-02-26 03:00:00,10,0,7
Xizang,Mainland China,2020-02-12 06:43:02,1,0,1
South Korea,South Korea,2020-02-26 01:30:00,1146,12,22
Others,Japan (Diamond Princess),2020-02-26 01:00:00,691,3,0
Japan,Japan,2020-02-26 03:00:00,171,1,22
Italy,Italy,2020-02-26 01:00:00,323,11,1
Iran,Iran,2020-02-25 14:00:00,95,16,0
Singapore,Singapore,2020-02-24 14:00:00,90,0,53
Thailand,Thailand,2020-02-25 14:00:00,37,0,17
Bahrain,Bahrain,2020-02-25 19:30:00,23,0,0
Australia,Australia,2020-02-26 01:00:00,23,0,15
Malaysia,Malaysia,2020-02-19 15:00:00,22,0,15
Germany,Germany,2020-02-26 01:00:00,18,0,14
Vietnam,Vietnam,2020-02-25 14:00:00,16,0,16
France,France,2020-02-26 01:00:00,14,1,11
United Kingdom,United Kingdom,2020-02-24 02:00:00,13,0,8
United Arab Emirates,United Arab Emirates,2020-02-22 16:00:00,13,0,4
Canada,Canada,2020-02-24 19:30:00,11,0,4
Kuwait,Kuwait,2020-02-26 03:00:00,11,0,0
Spain,Spain,2020-02-26 01:00:00,7,0,2
Israel,Israel,2020-02-25 14:00:00,6,0,0
Iraq,Iraq,2020-02-25 14:00:00,5,0,0
Oman,Oman,2020-02-25 15:00:00,4,0,0
India,India,2020-02-18 15:00:00,3,0,3
Philippines,Philippines,2020-02-12 07:43:02,3,1,1
Russia,Russia,2020-02-12 14:43:03,2,0,2
Austria,Austria,2020-02-25 14:30,2,0,0
Belgium,Belgium,2020-02-18 15:00:00,1,0,1
Cambodia,Cambodia,2020-02-12 07:43:02,1,0,1
Finland,Finland,2020-02-12 00:03:12,1,0,1
Nepal,Nepal,2020-02-12 14:43:03,1,0,1
Sri Lanka,Sri Lanka,2020-02-08 03:43:03,1,0,1
Croatia,Croatia,2020-02-25 14:00:00,1,0,0
Sweden,Sweden,2020-02-01 02:13:26,1,0,0
Egypt,Egypt,2020-02-14 21:00:00,1,0,0
Lebanon,Lebanon,2020-02-21 15:00:00,1,0,0
Afghanistan,Afghanistan,2020-02-24 12:00:00,1,0,0
Switzerland,Switzerland,2020-02-25 15:00:00,1,0,0
Algeria,Algeria,2020-02-26 00:00:00,1,0,0
Unknown location US,USA (all are repatriated cases),2020-02-25 20:00:00,36,0,0
California,USA,2020-02-22 03:00:00,10,0,2
Illinois,USA,2020-02-09 19:03:03,2,0,2
Arizona,USA,2020-02-25 21:00:00,1,0,1
Massachusetts,USA,2020-02-01 19:43:00,1,0,0
Washington,USA,2020-02-09 07:03:00,1,0,1
Wisconsin,USA,2020-02-05 21:53:00,1,0,0
