name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-04-01 07:00:00,67802,3193,63326
Guangdong,Mainland China,2020-04-02 02:00:00,1507,8,1365
Henan,Mainland China,2020-03-29 02:00:00,1276,22,1251
Zhejiang,Mainland China,2020-04-02 02:00:00,1258,1,1228
Hunan,Mainland China,2020-04-02 02:00:00,1019,4,1014
Anhui,Mainland China,2020-03-09 01:00:00,990,6,984
Jiangxi,Mainland China,2020-03-29 02:00:00,937,1,934
Shandong,Mainland China,2020-04-02 01:00:00,775,7,753
Jiangsu,Mainland China,2020-04-02 01:00:00,647,0,631
Chongqing,Mainland China,2020-03-29 01:00:00,579,6,570
Sichuan,Mainland China,2020-04-02 01:00:00,554,3,537
Beijing,Mainland China,2020-04-02 03:00:00,582,8,424
Heilongjiang,Mainland China,2020-04-02 01:00:00,488,13,469
Shanghai,Mainland China,2020-04-02 01:00:00,522,6,343
Hebei,Mainland China,2020-04-02 01:00:00,325,6,310
Hong Kong,Hong Kong,2020-04-02 09:00:00,802,4,147
Fujian,Mainland China,2020-04-01 06:00:00,345,1,297
Guangxi,Mainland China,2020-04-01 18:00:00,254,2,252
Shaanxi,Mainland China,2020-04-01 02:00:00,255,3,242
Yunnan,Mainland China,2020-04-03 00:00:00,184,2,172
Taiwan,Taiwan,2020-04-02 09:00:00,339,5,39
Hainan,Mainland China,2020-03-24 05:00:00,168,6,162
Guizhou,Mainland China,2020-03-17 02:00:00,146,2,144
Tianjin,Mainland China,2020-04-01 11:00:00,176,3,135
Gansu,Mainland China,2020-03-29 15:00:00,138,2,125
Shanxi,Mainland China,2020-04-01 00:00:00,137,0,133
Liaoning,Mainland China,2020-04-02 14:00:00,141,2,124
Jilin,Mainland China,2020-03-29 01:00:00,98,1,92
Xinjiang Uygur,Mainland China,2020-03-09 01:00:00,76,3,73
Nei Mongol,Mainland China,2020-04-02 00:00:00,117,1,74
Ningxia,Mainland China,2020-03-17 02:00:00,75,0,75
Macau,Macau,2020-03-31 14:00:00,41,0,10
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18
Xizang,Mainland China,2020-02-12 07:00:00,1,0,1
Malawi,Malawi,2020-04-02 19:00:00,3,0,0
Burundi,Burundi,2020-04-02 17:00:00,3,0,0
Sierra Leone,Sierra Leone,2020-04-02 02:00:00,2,0,0
Botswana,Botswana,2020-04-01 01:00:00,4,1,0
Anguilla,Anguilla,2020-04-02 17:00:00,3,0,0
Saint Barthelemy,Saint Barthelemy,2020-03-30 16:00:00,6,0,1
Bermuda,Bermuda,2020-04-03 01:00:00,35,0,11
Faroe Islands,Faroe Islands,2020-04-02 12:00:00,177,0,81
Gibraltar,Gibraltar,2020-04-02 17:00:00,88,0,46
Isle of Man,Isle of Man,2020-04-02 17:00:00,95,1,0
Saint Martin,Saint Martin,2020-04-02 02:00:00,22,1,2
Montserrat,Montserrat,2020-03-30 13:00:00,5,0,0
Mayotte,Mayotte,2020-04-02 12:00:00,116,1,10
New Caledonia,New Caledonia,2020-04-02 12:00:00,18,0,1
Sint Maarten,Sint Maarten,2020-04-03 01:00:00,18,1,6
Turks and Caicos Islands,Turks and Caicos Islands,2020-04-01 15:00:00,6,0,0
Republic of the Congo,Republic of the Congo,2020-04-02 02:00:00,22,2,0
Angola,Angola,2020-04-02 02:00:00,8,2,1
Benin,Benin,2020-04-02 02:00:00,13,0,1
Bahamas,Bahamas,2020-04-03 01:00:00,24,1,1
Belize,Belize,2020-03-30 18:00:00,3,0,0
Barbados,Barbados,2020-04-03 01:00:00,46,0,0
Central African Republic,Central African Republic,2020-03-26 17:00:00,3,0,0
Cabo Verde,Cabo Verde,2020-03-29 01:00:00,6,1,0
Djibouti,Djibouti,2020-04-02 14:00:00,40,0,0
Dominica,Dominica,2020-03-31 01:00:00,12,0,0
Eritrea,Eritrea,2020-04-02 19:00:00,22,0,0
Fiji,Fiji,2020-04-02 12:00:00,7,0,0
Gambia,Gambia,2020-03-29 21:00:00,4,1,0
Guinea-Bissau,Guinea-Bissau,2020-04-02 02:00:00,9,0,0
Equatorial Guinea,Equatorial Guinea,2020-04-01 01:00:00,15,0,1
Grenada,Grenada,2020-04-02 02:00:00,10,0,0
Haiti,Haiti,2020-04-01 11:00:00,16,0,0
Kyrgyzstan,Kyrgyzstan,2020-04-02 12:00:00,116,0,5
Saint Kitts and Nevis,Saint Kitts and Nevis,2020-04-03 01:00:00,9,0,0
Laos,Laos,2020-04-01 11:00:00,10,0,0
Liberia,Liberia,2020-04-01 11:00:00,6,0,0
Libya,Libya,2020-04-01 01:00:00,10,0,1
Madagascar,Madagascar,2020-04-02 14:00:00,59,0,0
Mali,Mali,2020-04-02 19:00:00,36,3,0
Montenegro,Montenegro,2020-04-02 17:00:00,144,2,0
Mozambique,Mozambique,2020-04-01 19:00:00,10,0,0
Mauritius,Mauritius,2020-04-02 17:00:00,169,7,0
Niger,Niger,2020-04-03 01:00:00,98,5,0
Nicaragua,Nicaragua,2020-04-01 01:00:00,5,1,0
Papua New Guinea,Papua New Guinea,2020-03-26 17:00:00,1,0,0
El Salvador,El Salvador,2020-04-02 12:00:00,41,2,0
Somalia,Somalia,2020-03-31 19:00:00,5,0,1
Kosovo,Kosovo,2020-04-02 02:00:00,125,1,10
Syria,Syria,2020-04-02 17:00:00,16,2,0
Chad,Chad,2020-04-03 01:00:00,8,0,0
Timor-Leste,Timor-Leste,2020-03-26 17:00:00,1,0,0
Tanzania,Tanzania,2020-04-01 14:00:00,20,1,1
Uganda,Uganda,2020-04-02 19:00:00,45,0,0
Zambia,Zambia,2020-04-02 12:00:00,39,1,0
Zimbabwe,Zimbabwe,2020-04-03 01:00:00,9,1,0
Italy,Italy,2020-04-02 17:00:00,115242,13915,18278
Spain,Spain,2020-04-03 01:00:00,112065,10348,26743
Iran,Iran,2020-04-02 12:00:00,50468,3160,16711
France,France,2020-04-02,59105,5387,12428
South Korea,South Korea,2020-04-02 02:00:00,9976,169,5828
Switzerland,Switzerland,2020-04-02 19:00:00,18827,536,4013
United Kingdom,United Kingdom,2020-04-02 14:00:00,33718,2921,135
Netherlands,Netherlands,2020-04-02 14:00:00,14697,1339,6
Austria,Austria,2020-04-03 01:00:00,11129,158,1749
Belgium,Belgium,2020-04-02 12:00:00,15348,1011,2495
Norway,Norway,2020-04-03 01:00:00,5147,50,32
Portugal,Portugal,2020-04-02 14:00:00,9034,209,68
Sweden,Sweden,2020-04-02 20:00:00,5568,308,103
Australia,Australia,2020-04-02 17:00:00,5116,24,520
Denmark,Denmark,2020-04-02 19:00:00,3386,123,1089
Malaysia,Malaysia,2020-04-02 12:00:00,3116,50,767
Israel,Israel,2020-04-02 20:00:00,6857,34,338
Turkey,Turkey,2020-04-02 19:00:00,18135,356,415
Czech Republic,Czech Republic,2020-04-03 01:00:00,3858,44,67
Japan,Japan,2020-04-03 01:00:00,2495,62,472
Ireland,Ireland,2020-04-02 19:00:00,3849,98,5
Pakistan,Pakistan,2020-04-03 01:00:00,2421,34,125
Luxembourg,Luxembourg,2020-04-02 17:00:00,2487,30,80
Ecuador,Ecuador,2020-04-02 17:00:00,3163,120,58
Thailand,Thailand,2020-04-02 12:00:00,1875,15,505
Finland,Finland,2020-04-02 12:00:00,1518,17,300
Others,Japan (Diamond Princess),2020-03-03 03:00:00,706,6,10
Poland,Poland,2020-04-03 01:00:00,2946,57,56
Iceland,Iceland,2020-04-02 14:00:00,1319,2,270
Indonesia,Indonesia,2020-04-02 12:00:00,1790,170,112
Romania,Romania,2020-04-02 12:00:00,2738,94,267
Saudi Arabia,Saudi Arabia,2020-04-02 14:00:00,1885,21,328
Singapore,Singapore,2020-04-02 14:00:00,1049,4,266
Qatar,Qatar,2020-04-02 20:00:00,949,3,72
Philippines,Philippines,2020-04-02 12:00:00,2633,107,51
Slovenia,Slovenia,2020-04-02 12:00:00,897,16,10
Russia,Russia,2020-04-02 12:00:00,3548,30,235
South Africa,South Africa,2020-04-02 19:00:00,1462,5,50
Estonia,Estonia,2020-04-02 12:00:00,858,11,45
Bahrain,Bahrain,2020-04-02 19:00:00,643,4,381
Egypt,Egypt,2020-04-03 01:00:00,865,58,201
Mexico,Mexico,2020-04-02 12:00:00,1378,37,35
Croatia,Croatia,2020-04-02 14:00:00,1011,7,88
Panama,Panama,2020-04-03 01:00:00,1475,37,9
Lebanon,Lebanon,2020-04-02 12:00:00,494,16,43
Iraq,Iraq,2020-04-02 17:00:00,772,54,202
Serbia,Serbia,2020-04-02 17:00:00,1171,31,0
Dominican Republic,Dominican Republic,2020-04-02 17:00:00,1380,60,16
